Unnamed: 0,sample_id,national_id,name,location_link,site,us_state,type,subtypes,Area,rating,has_name,CH_name,source,chatGPT_translations
296,590,19341,New China Buffet,"https://www.google.com/maps/place/New+China+Buffet/@34.6201951,-89.9548162,14z/data=!4m8!1m2!2m1!1sNew+China+Buffet!3m4!1s0x887ff918233a84e3:0xe61c2f33e7d3fb62!8m2!3d34.6201951!4d-89.9548162",http://www.newchinabuffetms.com/%3Futm_source%3Dgmb%26utm_medium%3Dwebsite,Mississippi,Chinese restaurant,"Chinese restaurant, Buffet restaurant",1,3.5,1,新中华,"https://www.google.com/maps/place/New+China+Buffet/@34.6201926,-89.954551,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMR8V3QFrzHxHanq9fmnIDRh6zNQYm688LbkYzF!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMR8V3QFrzHxHanq9fmnIDRh6zNQYm688LbkYzF%3Dw114-h86-k-no!7i4032!8i3024!4m10!1m2!2m1!1sNew+China+Buffet!3m6!1s0x887ff918233a84e3:0xe61c2f33e7d3fb62!8m2!3d34.6201951!4d-89.9548162!10e5!16s%2Fg%2F1tk4rxzv?entry=ttu",New China
14,42,22978,Momo Bistro,"https://www.google.com/maps/place/Momo+Bistro/@34.131453,-118.019618,14z/data=!4m8!1m2!2m1!1sMomo+Bistro!3m4!1s0x80c2dbd62cc270b3:0x89d248a748d372bb!8m2!3d34.131453!4d-118.019618",,California,Taiwanese restaurant,"Taiwanese restaurant, Takeout Restaurant",2,4.1,1,总舖师正宗台菜,"https://www.google.com/maps/place/Momo+Bistro/@34.131444,-118.0193363,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOezSg4nU0Y3VxQ84FHwNCtBs4D4HZ15m7nDwKA!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOezSg4nU0Y3VxQ84FHwNCtBs4D4HZ15m7nDwKA%3Dw152-h86-k-no!7i5312!8i2988!4m15!1m7!3m6!1s0x80c2dbd62cc270b3:0x89d248a748d372bb!2sMomo+Bistro!8m2!3d34.131453!4d-118.019618!16s%2Fg%2F11b8twrp25!3m6!1s0x80c2dbd62cc270b3:0x89d248a748d372bb!8m2!3d34.131453!4d-118.019618!10e5!16s%2Fg%2F11b8twrp25?entry=ttu",Head Chef Authentic Taiwanese Cuisine
1079,2244,896,Empire Szechuan,"https://www.google.com/maps/place/Empire+Szechuan/@28.546434599999998,-81.37884439999999,14z/data=!4m8!1m2!2m1!1sEmpire+Szechuan!3m4!1s0x88e77af966333f0b:0xb1a70845f4fc73aa!8m2!3d28.546434599999998!4d-81.37884439999999",http://orlandoempireszechuan.com/,Florida,Chinese restaurant,"Chinese restaurant, Fast food restaurant, Delivery Restaurant",2,4.0,1,"帝国
","https://www.google.com/maps/place/Empire+Szechuan/@28.5464537,-81.3791079,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPMM5yx6ISZ3WUi1_otE3C1miqCSp_IMMTacw-I!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPMM5yx6ISZ3WUi1_otE3C1miqCSp_IMMTacw-I%3Dw154-h86-k-no!7i4871!8i2713!4m15!1m7!3m6!1s0x88e77af966333f0b:0xb1a70845f4fc73aa!2sEmpire+Szechuan!8m2!3d28.5464346!4d-81.3788444!16s%2Fg%2F1tf16p_0!3m6!1s0x88e77af966333f0b:0xb1a70845f4fc73aa!8m2!3d28.5464346!4d-81.3788444!10e5!16s%2Fg%2F1tf16p_0?entry=ttu",Empire
254,511,30844,Jade Palace Restaurant,"https://www.google.com/maps/place/Jade+Palace+Restaurant/@44.490380099999996,-103.8592688,14z/data=!4m8!1m2!2m1!1sJade+Palace+Restaurant!3m4!1s0x533299b528b86923:0xa5181ac7f42ed26b!8m2!3d44.490380099999996!4d-103.8592688",https://jadepalacesd.com/,South Dakota,Chinese restaurant,"Chinese restaurant, Buffet restaurant, Restaurant",1,4.1,1,翡翠轩,"https://www.google.com/maps/place/Jade+Palace+Restaurant/@44.4904002,-103.8590794,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOn383Aa6dzrJF5imLWqv8ujPDp86XzFhfjiB1p!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOn383Aa6dzrJF5imLWqv8ujPDp86XzFhfjiB1p%3Dw114-h86-k-no!7i4032!8i3024!4m15!1m7!3m6!1s0x533299b528b86923:0xa5181ac7f42ed26b!2sJade+Palace+Restaurant!8m2!3d44.4903801!4d-103.8592688!16s%2Fg%2F1tjdfw39!3m6!1s0x533299b528b86923:0xa5181ac7f42ed26b!8m2!3d44.4903801!4d-103.8592688!10e5!16s%2Fg%2F1tjdfw39?entry=ttu",Fei Cui Xuan
1324,2749,9341,Ah Law Kitchen,"https://www.google.com/maps/place/Ah+Law+Kitchen/@40.7073751,-73.69819609999999,14z/data=!4m8!1m2!2m1!1sAh+Law+Kitchen!3m4!1s0x89c263af03ed8541:0xc8d0bffcfc523262!8m2!3d40.7073751!4d-73.69819609999999",https://ahlawkitchenny.com/,New York,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,3.9,1,罗,"https://www.google.com/maps/place/Ah+Law+Kitchen/@40.7071619,-73.6982604,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMsUJYEY6K5GYP7Ievjf-KbJri0nSieycuXI80V!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMsUJYEY6K5GYP7Ievjf-KbJri0nSieycuXI80V%3Dw203-h152-k-no!7i4032!8i3024!4m15!1m7!3m6!1s0x89c263af03ed8541:0xc8d0bffcfc523262!2sAh+Law+Kitchen!8m2!3d40.7073751!4d-73.6981961!16s%2Fg%2F12q4qvmr0!3m6!1s0x89c263af03ed8541:0xc8d0bffcfc523262!8m2!3d40.7073751!4d-73.6981961!10e5!16s%2Fg%2F12q4qvmr0?entry=ttu",Luo
1781,3673,13077,Golden Dragon Restaurant,"https://www.google.com/maps/place/Golden+Dragon+Restaurant/@34.3012458,-78.7248611,14z/data=!4m8!1m2!2m1!1sGolden+Dragon+Restaurant!3m4!1s0x89aa8b74b3262c39:0xdc5c6705317fb09e!8m2!3d34.3012458!4d-78.7248611",,North Carolina,Chinese restaurant,Chinese restaurant,0,3.8,1,金龙,"https://www.google.com/maps/place/Golden+Dragon+Restaurant/@34.3013236,-78.7247614,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipP527a1w1VXE_zaG-BW8SYw5X5G8IWxTs-7rpeN!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipP527a1w1VXE_zaG-BW8SYw5X5G8IWxTs-7rpeN%3Dw203-h114-k-no!7i4128!8i2322!4m10!1m2!2m1!1sGolden+Dragon+Restaurant!3m6!1s0x89aa8b74b3262c39:0xdc5c6705317fb09e!8m2!3d34.3012458!4d-78.7248611!10e5!16s%2Fg%2F1vyn4qf3?entry=ttu",Golden Dragon
1371,2862,23596,Noodology - Irvine,"https://www.google.com/maps/place/Noodology+-+Irvine/@33.6805248,-117.77856419999999,14z/data=!4m8!1m2!2m1!1sNoodology+-+Irvine!3m4!1s0x80dcdd05d731eab7:0xf3f383d6d8c5bd5e!8m2!3d33.6805248!4d-117.77856419999999",https://www.fetail.com/storev2/shop?store_id=96,California,Chinese noodle restaurant,"Chinese noodle restaurant, Delivery Chinese restaurant, Noodle shop, Ramen restaurant, Restaurant",2,3.9,1,一碗粉,"https://www.google.com/maps/place/Noodology+-+Irvine/@33.6805248,-117.7785642,14z/data=!4m14!1m7!3m6!1s0x80dcdd05d731eab7:0xf3f383d6d8c5bd5e!2sNoodology+-+Irvine!8m2!3d33.6805248!4d-117.7785642!16s%2Fg%2F11f_276cy5!3m5!1s0x80dcdd05d731eab7:0xf3f383d6d8c5bd5e!8m2!3d33.6805248!4d-117.7785642!16s%2Fg%2F11f_276cy5?entry=ttu",One Bowl of Powder
295,589,22067,Peking Restaurant,"https://www.google.com/maps/place/Peking+Restaurant/@33.9022222,-117.4772222,14z/data=!4m8!1m2!2m1!1sPeking+Restaurant!3m4!1s0x80dcb0cf0dc5d529:0xcdf4120e9e098391!8m2!3d33.9022222!4d-117.4772222",,California,Chinese restaurant,Chinese restaurant,2,4.4,1,北京,"https://www.google.com/maps/place/Peking+Restaurant/@33.9023053,-117.4770142,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOt6I6u-dynSdibjbsSm4FfkM0dn3eWuEJ-Jfhq!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOt6I6u-dynSdibjbsSm4FfkM0dn3eWuEJ-Jfhq%3Dw152-h86-k-no!7i4032!8i2268!4m10!1m2!2m1!1sPeking+Restaurant!3m6!1s0x80dcb0cf0dc5d529:0xcdf4120e9e098391!8m2!3d33.9022222!4d-117.4772222!10e5!16s%2Fg%2F12llp2_m2?entry=ttu",Beijing
818,1685,29299,China Palace Restaurant,"https://www.google.com/maps/place/China+Palace+Restaurant/@42.748070899999995,-84.5668105,14z/data=!4m8!1m2!2m1!1sChina+Palace+Restaurant!3m4!1s0x8822ea89087c795f:0x7d439bf62cb9238f!8m2!3d42.748070899999995!4d-84.5668105",http://www.chinapalacemi.com/,Michigan,Chinese restaurant,Chinese restaurant,2,3.6,1,新华,"https://www.google.com/maps/place/China+Palace+Restaurant/@42.748071,-84.566807,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipN8LQ-_lGyqcdHVHDO68xt4CXVD7Vy9r8RzJXDy!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN8LQ-_lGyqcdHVHDO68xt4CXVD7Vy9r8RzJXDy%3Dw86-h114-k-no!7i3024!8i4032!4m10!1m2!2m1!1sChina+Palace+Restaurant!3m6!1s0x8822ea89087c795f:0x7d439bf62cb9238f!8m2!3d42.7480709!4d-84.5668105!10e5!16s%2Fg%2F1tcw4768?entry=ttu",New China
852,1752,5451,Jackey Cafe,"https://www.google.com/maps/place/Jackey+Cafe/@38.900058099999995,-77.0205039,14z/data=!4m8!1m2!2m1!1sJackey+Cafe!3m4!1s0x89b7b78de78b1441:0xdf6a97a70021047f!8m2!3d38.900058099999995!4d-77.0205039",http://www.jackeycafe.com/?utm_source=gmb,District Of Columbia,Chinese restaurant,"Chinese restaurant, Asian restaurant, Restaurant",2,3.4,1,"
成龙海鲜菜馆","https://www.google.com/maps/place/Jackey+Cafe/@38.9000581,-77.0205039,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMef1jaae_QWUUkqjlGl94bX-X-bj2wH3Hb45x7!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMef1jaae_QWUUkqjlGl94bX-X-bj2wH3Hb45x7%3Dw86-h114-k-no!7i3024!8i4032!4m15!1m7!3m6!1s0x89b7b78de78b1441:0xdf6a97a70021047f!2sJackey+Cafe!8m2!3d38.9000581!4d-77.0205039!16s%2Fg%2F1vd76t8b!3m6!1s0x89b7b78de78b1441:0xdf6a97a70021047f!8m2!3d38.9000581!4d-77.0205039!10e5!16s%2Fg%2F1vd76t8b?entry=ttu",Jackie Chan Seafood Restaurant
715,1483,18106,Chinese American Restaurant,"https://www.google.com/maps/place/Chinese+American+Restaurant/@29.6742821,-95.57826089999999,14z/data=!4m8!1m2!2m1!1sChinese+American+Restaurant!3m4!1s0x8640dd499bcb3855:0xd49b3b22ad9ecebb!8m2!3d29.6742821!4d-95.57826089999999",https://www.chineseamericanrestaurant.com/,Texas,Chinese restaurant,Chinese restaurant,2,4.2,1,中美酒楼,"https://www.google.com/maps/@29.6745933,-95.5781885,3a,75y,171.63h,93.02t/data=!3m7!1e1!3m5!1sX2O3D0SbyAOLUGRyrEs_Ug!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DX2O3D0SbyAOLUGRyrEs_Ug%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D136.6382%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu",China America Restaurant
525,1077,3398,Far East,"https://www.google.com/maps/place/Far+East/@44.552461099999995,-70.5354,14z/data=!4m8!1m2!2m1!1sFar+East!3m4!1s0x4cb17dcff5814c03:0x3d42d33762c1c1c4!8m2!3d44.552461099999995!4d-70.5354",https://fareastmexico.com/,Maine,Chinese restaurant,"Chinese restaurant, Restaurant, Chinese takeaway",0,3.7,1,远东,"https://www.google.com/maps/place/Far+East/@44.5524611,-70.5354,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMvFrH7rOTlcoaqPH9iN6V9V_X0y0SCw1I7hJL6!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMvFrH7rOTlcoaqPH9iN6V9V_X0y0SCw1I7hJL6%3Dw203-h270-k-no!7i3024!8i4032!4m18!1m8!3m7!1s0x354662aad03c5e21:0x1abce0979d963221!2sFar+East!3b1!8m2!3d38.7945952!4d106.5348379!16zL20vMDMyeXY!3m8!1s0x4cb17dcff5814c03:0x3d42d33762c1c1c4!8m2!3d44.5524611!4d-70.5354!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1tznlzb_?entry=ttu#",Far East
1549,3213,4147,Garden Sea,"https://www.google.com/maps/place/Garden+Sea/@39.3372586,-76.55220609999999,14z/data=!4m8!1m2!2m1!1sGarden+Sea!3m4!1s0x89c8052b622997c7:0x9803f622f5aaf250!8m2!3d39.3372586!4d-76.55220609999999",http://www.gardenseamd.com/,Maryland,Chinese restaurant,Chinese restaurant,2,4.0,1,海园,"https://www.google.com/maps/place/Garden+Sea/@39.3375142,-76.55252,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNgnpJpiVj4aGjpyUSLj62m1RkP0h09yHKSAbTd!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNgnpJpiVj4aGjpyUSLj62m1RkP0h09yHKSAbTd%3Dw203-h270-k-no!7i3024!8i4032!4m15!1m7!3m6!1s0x89c8052b622997c7:0x9803f622f5aaf250!2sGarden+Sea!8m2!3d39.3372586!4d-76.5522061!16s%2Fg%2F11s18_7rfw!3m6!1s0x89c8052b622997c7:0x9803f622f5aaf250!8m2!3d39.3372586!4d-76.5522061!10e5!16s%2Fg%2F11s18_7rfw?entry=ttu",Sea Garden
826,1699,2620,Chinese Kitchen,"https://www.google.com/maps/place/Chinese+Kitchen/@32.433898299999996,-81.7844339,14z/data=!4m8!1m2!2m1!1sChinese+Kitchen!3m4!1s0x88fa40b15988c375:0x7267de6f76a244a8!8m2!3d32.433898299999996!4d-81.7844339",https://chinese-kitchen-rice-restaurant.business.site/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,Georgia,Chinese restaurant,"Chinese restaurant, Fast food restaurant",1,4.1,1,华厨,"https://www.google.com/maps/place/Chinese+Kitchen/@32.4341047,-81.7844665,3a,89.3y,90t/data=!3m8!1e2!3m6!1sAF1QipP732fsNsoU2X6ypUgkgT6DLQsoJ3BSp1Op8Kg-!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipP732fsNsoU2X6ypUgkgT6DLQsoJ3BSp1Op8Kg-%3Dw152-h86-k-no!7i1242!8i700!4m15!1m7!3m6!1s0x88fa40b15988c375:0x7267de6f76a244a8!2sChinese+Kitchen!8m2!3d32.4338983!4d-81.7844339!16s%2Fg%2F1v6wq59p!3m6!1s0x88fa40b15988c375:0x7267de6f76a244a8!8m2!3d32.4338983!4d-81.7844339!10e5!16s%2Fg%2F1v6wq59p?entry=ttu",China Kitchen
1757,3627,5443,Wok and Roll,"https://www.google.com/maps/place/Wok+and+Roll/@38.899632499999996,-77.0204512,14z/data=!4m8!1m2!2m1!1sWok+and+Roll!3m4!1s0x89b7b78dde742c5f:0x2f98bb23ddc128e3!8m2!3d38.899632499999996!4d-77.0204512",http://www.dcwoknroll.com/,District Of Columbia,Chinese restaurant,"Chinese restaurant, Asian restaurant, Bar, Japanese restaurant, Karaoke bar, Restaurant",2,3.8,1,珍味楼餐馆,"https://www.google.com/maps/@38.8997897,-77.0204666,3a,52.5y,149.92h,97.22t/data=!3m7!1e1!3m5!1sXzDeVJbvBShDJHQMQvqJ0w!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DXzDeVJbvBShDJHQMQvqJ0w%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D85.39329%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu",Zhen Wei House Restaurant
413,861,28922,Hot Pot Chen,"https://www.google.com/maps/place/Hot+Pot+Chen/@42.2749898,-83.7778563,14z/data=!4m8!1m2!2m1!1sHot+Pot+Chen!3m4!1s0x883cb1c5fb221ec3:0x60f05697cebb5f31!8m2!3d42.2749898!4d-83.7778563",http://www.hotpotchen.com/%3Futm_source%3Dgmb%26utm_medium%3Dwebsite,Michigan,Chinese restaurant,"Chinese restaurant, Takeout Restaurant",2,4.0,1,火锅陈,"https://www.google.com/maps/place/Hot+Pot+Chen/@42.2749898,-83.7778563,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNDgEgxFOvS4TJC0WVWpYIehyM5rvCwrslsHrNn!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNDgEgxFOvS4TJC0WVWpYIehyM5rvCwrslsHrNn%3Dw114-h86-k-no!7i3264!8i2448!4m15!1m7!3m6!1s0x883cb1c5fb221ec3:0x60f05697cebb5f31!2sHot+Pot+Chen!8m2!3d42.2749898!4d-83.7778563!16s%2Fg%2F11g8v2nm0g!3m6!1s0x883cb1c5fb221ec3:0x60f05697cebb5f31!8m2!3d42.2749898!4d-83.7778563!10e5!16s%2Fg%2F11g8v2nm0g?entry=ttu#",Hot Pot Chen
1141,2391,26146,Kang Kang Shau May Restaurant,"https://www.google.com/maps/place/Kang+Kang+Shau+May+Restaurant/@33.9959537,-117.9109682,14z/data=!4m8!1m2!2m1!1sKang+Kang+Shau+May+Restaurant!3m4!1s0x80c32a65a0b6ec0b:0x47ac35a0e49d77e5!8m2!3d33.9959537!4d-117.9109682",https://kangkangshaumayca.com/,California,Chinese restaurant,"Chinese restaurant, Dumpling restaurant, Taiwanese restaurant",2,4.0,1,康康小美,"https://www.google.com/maps/place/Kang+Kang+Shau+May+Restaurant/@33.9957733,-117.9109177,3a,75y,316.3h,90.94t/data=!3m7!1e1!3m5!1s4Kq8_iHo_JYAFhBFhAYjGA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D4Kq8_iHo_JYAFhBFhAYjGA%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D342.42914%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m17!1m7!3m6!1s0x80c32a65a0b6ec0b:0x47ac35a0e49d77e5!2sKang+Kang+Shau+May+Restaurant!8m2!3d33.9959537!4d-117.9109682!16s%2Fg%2F11bbrgxm3k!3m8!1s0x80c32a65a0b6ec0b:0x47ac35a0e49d77e5!8m2!3d33.9959537!4d-117.9109682!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F11bbrgxm3k?entry=ttu",Kang Kang Small Beauty
1946,4007,23396,New Shanghai Restaurant,"https://www.google.com/maps/place/New+Shanghai+Restaurant/@38.0052525,-121.3188101,14z/data=!4m8!1m2!2m1!1sNew+Shanghai+Restaurant!3m4!1s0x80900c5ce80a0de3:0xab94e563584d8b93!8m2!3d38.0052525!4d-121.3188101",https://www.newshanghairestaurantca.com/,California,Chinese restaurant,Chinese restaurant,2,4.1,1,上海,"https://www.google.com/maps/place/New+Shanghai+Restaurant/@38.0053091,-121.318614,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMOtULCPXYU3CpPghFNgQRyEQiWpure7zG0nU6c!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMOtULCPXYU3CpPghFNgQRyEQiWpure7zG0nU6c%3Dw152-h86-k-no!7i2560!8i1440!4m10!1m2!2m1!1sNew+Shanghai+Restaurant!3m6!1s0x80900c5ce80a0de3:0xab94e563584d8b93!8m2!3d38.0052525!4d-121.3188101!10e5!16s%2Fg%2F1tfcz142?entry=ttu",Shanghai
1059,2207,13585,Ocean City Restaurant,"https://www.google.com/maps/place/Ocean+City+Restaurant/@32.9136001,-80.1046363,14z/data=!4m8!1m2!2m1!1sOcean+City+Restaurant!3m4!1s0x88fe89d399a3e9c5:0xd7b87a84a4c8f5a!8m2!3d32.9136001!4d-80.1046363",https://oceancitysctogo.com/,South Carolina,Chinese restaurant,"Chinese restaurant, Restaurant",2,4.3,1,海城,"https://www.google.com/maps/place/Ocean+City+Restaurant/@32.9135673,-80.1048655,3a,89.6y,90t/data=!3m8!1e2!3m6!1sAF1QipOEfvfJtfaJA6nu3UOKlvAl_IIeTDZuIHAvvjl8!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOEfvfJtfaJA6nu3UOKlvAl_IIeTDZuIHAvvjl8%3Dw86-h95-k-no!7i541!8i603!4m10!1m2!2m1!1sOcean+City+Restaurant!3m6!1s0x88fe89d399a3e9c5:0xd7b87a84a4c8f5a!8m2!3d32.9136001!4d-80.1046363!10e5!16s%2Fg%2F1tfcd0r_?entry=ttu",Sea City
1732,3584,12278,Xing's Chef,"https://www.google.com/maps/place/Xing%27s+Chef/@40.7698523,-73.9020504,14z/data=!4m8!1m2!2m1!1sXing%27s+Chef!3m4!1s0x89c25f6e390658f5:0x3512d380262423a9!8m2!3d40.7698523!4d-73.9020504",http://www.xingchef.com/menu.asp?BigClassName=LUNCH%20SPECIAL,New York,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,4.5,1,兴,"https://www.google.com/maps/place/Xing's+Chef/@40.7698523,-73.9020504,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMnX2szCwtjkByor72PgacjkLjWDFc2dE56ifcj!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMnX2szCwtjkByor72PgacjkLjWDFc2dE56ifcj%3Dw203-h152-k-no!7i4032!8i3024!4m17!1m7!3m6!1s0x89c25f6e390658f5:0x3512d380262423a9!2sXing's+Chef!8m2!3d40.7698523!4d-73.9020504!16s%2Fg%2F12qh2p842!3m8!1s0x89c25f6e390658f5:0x3512d380262423a9!8m2!3d40.7698523!4d-73.9020504!10e5!14m1!1BCgIYIQ!16s%2Fg%2F12qh2p842?entry=ttu",Prosperous
712,1479,9633,Ming's Garden,"https://www.google.com/maps/place/Ming%27s+Garden/@42.6342309,-73.74647519999999,14z/data=!4m8!1m2!2m1!1sMing%27s+Garden!3m4!1s0x89de09f81fe98917:0x3e01b07dccf889e5!8m2!3d42.6342309!4d-73.74647519999999",,New York,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,3.5,1,明园,"https://www.google.com/maps/place/Ming's+Garden/@42.6342309,-73.7464752,14z/data=!4m15!1m7!3m6!1s0x89de09f81fe98917:0x3e01b07dccf889e5!2sMing's+Garden!8m2!3d42.6342309!4d-73.7464752!16s%2Fg%2F1tpf83ld!3m6!1s0x89de09f81fe98917:0x3e01b07dccf889e5!8m2!3d42.6342309!4d-73.7464752!10e5!16s%2Fg%2F1tpf83ld?entry=ttu",Bright Garden
902,1848,10281,China Jade,"https://www.google.com/maps/place/China+Jade/@44.326569199999994,-74.1317024,14z/data=!4m8!1m2!2m1!1sChina+Jade!3m4!1s0x4ccb1ad84f25369d:0x784e7288847d20a7!8m2!3d44.326569199999994!4d-74.1317024",,New York,Chinese restaurant,Chinese restaurant,0,3.9,1,长盛,"https://www.google.com/maps/place/China+Jade/@44.3262343,-74.1317792,23a,27.9y/data=!3m8!1e2!3m6!1sAF1QipPGBg4SjL2hu3fFt0ZobXpJFcToADRGGg1hcCpi!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPGBg4SjL2hu3fFt0ZobXpJFcToADRGGg1hcCpi%3Dw86-h114-k-no!7i3024!8i4032!4m10!1m2!2m1!1sChina+Jade!3m6!1s0x4ccb1ad84f25369d:0x784e7288847d20a7!8m2!3d44.3265692!4d-74.1317024!10e5!16s%2Fg%2F1v93_plx?entry=ttu",Long Prosper
1621,3367,18974,Grand Fortuna,"https://www.google.com/maps/place/Grand+Fortuna/@36.2545138,-93.1217683,14z/data=!4m8!1m2!2m1!1sGrand+Fortuna!3m4!1s0x87cef5120db3a277:0x7c49e4d52b5586a8!8m2!3d36.2545138!4d-93.1217683",https://www.facebook.com/pages/Grand-Fortuna-Restaurant/100887206623083,Arkansas,Chinese restaurant,Chinese restaurant,0,4.1,1,京华,"https://www.google.com/maps/place/Grand+Fortuna/@36.2543221,-93.12207,3a,113.8y,90t/data=!3m8!1e2!3m6!1sAF1QipNhPKefMjr3ZGjNa8GIDJZMCEG1lYr2jx70QoRT!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNhPKefMjr3ZGjNa8GIDJZMCEG1lYr2jx70QoRT%3Dw152-h86-k-no!7i750!8i423!4m15!1m7!3m6!1s0x87cef5120db3a277:0x7c49e4d52b5586a8!2sGrand+Fortuna!8m2!3d36.2545138!4d-93.1217683!16s%2Fg%2F1vyn4d0j!3m6!1s0x87cef5120db3a277:0x7c49e4d52b5586a8!8m2!3d36.2545138!4d-93.1217683!10e5!16s%2Fg%2F1vyn4d0j?entry=ttu",Jinghua
951,1975,30886,Rice Bowl Chinese Restaurant,"https://www.google.com/maps/place/Rice+Bowl+Chinese+Restaurant/@46.826173399999995,-100.8959972,14z/data=!4m8!1m2!2m1!1sRice+Bowl+Chinese+Restaurant!3m4!1s0x52d785bdf6b0f7db:0x58691ec9d5da8dec!8m2!3d46.826173399999995!4d-100.8959972",http://www.ricebowlrestaurantnd.com/,North Dakota,Chinese restaurant,"Chinese restaurant, Chinese noodle restaurant, Restaurant, Mandarin restaurant, Delivery Restaurant, Traditional restaurant",2,4.3,1,饭碗,"https://www.google.com/maps/place/Rice+Bowl+Chinese+Restaurant/@46.8263563,-100.89584,3a,34.3y,210.7h,86.9t/data=!3m7!1e1!3m5!1s6CaDC5SPNdWbgVQxJxvZKA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D6CaDC5SPNdWbgVQxJxvZKA%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D205.57774%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m17!1m7!3m6!1s0x52d785bdf6b0f7db:0x58691ec9d5da8dec!2sRice+Bowl+Chinese+Restaurant!8m2!3d46.8261734!4d-100.8959972!16s%2Fg%2F1tfh49m8!3m8!1s0x52d785bdf6b0f7db:0x58691ec9d5da8dec!8m2!3d46.8261734!4d-100.8959972!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1tfh49m8?entry=ttu",Rice Bowl
