Unnamed: 0,sample_id,national_id,name,location_link,site,us_state,type,subtypes,Area,rating,has_name,CH_name,source,chatGPT_translations
1071,2224,18443,Jade Garden Chinese Cuisine,"https://www.google.com/maps/place/Jade+Garden+Chinese+Cuisine/@29.582804399999997,-95.5846028,14z/data=!4m8!1m2!2m1!1sJade+Garden+Chinese+Cuisine!3m4!1s0x8640e675232ceef3:0x7b7bb07bd6e173e4!8m2!3d29.582804399999997!4d-95.5846028",https://www.jadegardensugarland.com/,Texas,Chinese restaurant,Chinese restaurant,2,4.0,1,翠苑,"https://www.google.com/maps/place/Jade+Garden+Chinese+Cuisine/@29.5828146,-95.5843809,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNAEmK2IEvxRz_5V_vz1-hJhdTCvNmDKFjPjxFr!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNAEmK2IEvxRz_5V_vz1-hJhdTCvNmDKFjPjxFr%3Dw203-h203-k-no!7i3024!8i3024!4m15!1m7!3m6!1s0x8640e675232ceef3:0x7b7bb07bd6e173e4!2sJade+Garden+Chinese+Cuisine!8m2!3d29.5828044!4d-95.5846028!16s%2Fg%2F1tf24gmc!3m6!1s0x8640e675232ceef3:0x7b7bb07bd6e173e4!8m2!3d29.5828044!4d-95.5846028!10e5!16s%2Fg%2F1tf24gmc?entry=ttu",Emerald Garden
1008,2087,4256,China Kitchen Rest,"https://www.google.com/maps/place/China+Kitchen+Rest/@39.3122841,-76.5873416,14z/data=!4m8!1m2!2m1!1sChina+Kitchen+Rest!3m4!1s0x89c8045bb11fd9ab:0x19b827b902b60bfd!8m2!3d39.3122841!4d-76.5873416",http://www.eatchinakitchen.com/,Maryland,Chinese restaurant,Chinese restaurant,2,3.8,1,鑫楼,"https://www.google.com/maps/place/China+Kitchen+Rest/@39.3124863,-76.5873596,3a,41.1y,179.63h,92.44t/data=!3m7!1e1!3m5!1sUCAXCTLSoJzBmu_iANP_eQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DUCAXCTLSoJzBmu_iANP_eQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D175.97688%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m12!1m2!2m1!1sChina+Kitchen+Rest!3m8!1s0x89c8045bb11fd9ab:0x19b827b902b60bfd!8m2!3d39.3122841!4d-76.5873416!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1v2kyd2r?entry=ttu",Xin Building
1700,3535,29470,Foo Yen,"https://www.google.com/maps/place/Foo+Yen/@42.950103399999996,-85.6139695,14z/data=!4m8!1m2!2m1!1sFoo+Yen!3m4!1s0x8819ad45e0180e57:0xfa2392cc9f870a11!8m2!3d42.950103399999996!4d-85.6139695",http://fooyen.weebly.com/,Michigan,Chinese restaurant,"Chinese restaurant, Asian restaurant",2,4.0,1,福,"https://www.google.com/maps/place/Foo+Yen/@42.9501034,-85.6139695,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNFt_-hnndPJeV0873827dk8U6jeTryh2XVZr2l!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNFt_-hnndPJeV0873827dk8U6jeTryh2XVZr2l%3Dw128-h86-k-no!7i6016!8i4016!4m15!1m7!3m6!1s0x8819ad45e0180e57:0xfa2392cc9f870a11!2sFoo+Yen!8m2!3d42.9501034!4d-85.6139695!16s%2Fg%2F1vd3wdrm!3m6!1s0x8819ad45e0180e57:0xfa2392cc9f870a11!8m2!3d42.9501034!4d-85.6139695!10e5!16s%2Fg%2F1vd3wdrm?entry=ttu",Luck
845,1737,27163,Far East sushi & Seafood,"https://www.google.com/maps/place/Far+East+sushi+%26+Seafood/@21.3805501,-158.0197068,14z/data=!4m8!1m2!2m1!1sFar+East+sushi+%26+Seafood!3m4!1s0x7c0065750a571377:0x7885d9aced064194!8m2!3d21.3805501!4d-158.0197068",https://www.fareastchopsueyhi.com/,Hawaii,Chinese restaurant,Chinese restaurant,2,4.1,1,远东楼,"https://www.google.com/maps/place/Far+East+sushi+%26+Seafood/@21.3804741,-158.0196489,13a,66.4y/data=!3m8!1e2!3m6!1sAF1QipNF0XYYLBrkr2RSbsNyps6Fp8e-SZC_-mGaT8t8!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNF0XYYLBrkr2RSbsNyps6Fp8e-SZC_-mGaT8t8%3Dw86-h91-k-no!7i644!8i685!4m15!1m7!3m6!1s0x7c0065e6b2280f1f:0x421621f902b5d810!2sFar+East+Sushi+%26+Chinese!8m2!3d21.380486!4d-158.0197748!16s%2Fg%2F11kptnlbxt!3m6!1s0x7c0065750a571377:0x7885d9aced064194!8m2!3d21.3805501!4d-158.0197068!10e5!16s%2Fg%2F11sfq6f34c?entry=ttu",Far East House
808,1669,5444,Reren Lamen & Bar,"https://www.google.com/maps/place/Reren+Lamen+%26+Bar/@38.900318,-77.021591,14z/data=!4m8!1m2!2m1!1sReren+Lamen+%26+Bar!3m4!1s0x89b7b78df707b3ef:0xd1c7612acf3922d7!8m2!3d38.900318!4d-77.021591",https://rerenlamen.com/,District Of Columbia,Chinese restaurant,"Chinese restaurant, Asian fusion restaurant, Chinese noodle restaurant, Ramen restaurant, Chinese takeaway, Noodle shop, Taiwanese restaurant",2,4.2,1,"热人拉面
","https://www.google.com/maps/place/Reren+Lamen+%26+Bar/@38.9003047,-77.0219238,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipP9B33J6bandkHMzjdFOvj3zJ39P-I4f_jxu-us!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipP9B33J6bandkHMzjdFOvj3zJ39P-I4f_jxu-us%3Dw114-h86-k-no!7i4032!8i3024!4m10!1m2!2m1!1sReren+Lamen+%26+Bar!3m6!1s0x89b7b78df707b3ef:0xd1c7612acf3922d7!8m2!3d38.900318!4d-77.021591!10e5!16s%2Fg%2F11cn9548_0?entry=ttu",Hot Man Ramen
891,1827,6233,China King,"https://www.google.com/maps/place/China+King/@40.623089,-79.154305,14z/data=!4m8!1m2!2m1!1sChina+King!3m4!1s0x89cb5b275ca2f493:0x6d15a591ad536b2!8m2!3d40.623089!4d-79.154305",,Pennsylvania,Chinese restaurant,"Chinese restaurant, Takeout Restaurant, Restaurant",1,4.3,1,中皇,"https://www.google.com/maps/place/China+King/@40.623089,-79.154305,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPWFnefa_cjbVrjH9mgB5AlBscy-p6PF6XMd-Ku!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPWFnefa_cjbVrjH9mgB5AlBscy-p6PF6XMd-Ku%3Dw114-h86-k-no!7i4032!8i3024!4m10!1m2!2m1!1sChina+King!3m6!1s0x89cb5b275ca2f493:0x6d15a591ad536b2!8m2!3d40.623089!4d-79.154305!10e5!16s%2Fg%2F1pp2tz4dk?entry=ttu",China Emperor
112,235,4682,Mu Lan Taiwanese Restaurant (Cambridge),"https://www.google.com/maps/place/Mu+Lan+Taiwanese+Restaurant+%28Cambridge%29/@42.366331699999996,-71.09432269999999,14z/data=!4m8!1m2!2m1!1sMu+Lan+Taiwanese+Restaurant+%28Cambridge%29!3m4!1s0x89e370ada76b8b6b:0x1f052f56a2e28ec2!8m2!3d42.366331699999996!4d-71.09432269999999",https://mulantaiwancambridge.com/,Massachusetts,Chinese restaurant,"Chinese restaurant, Asian restaurant, Taiwanese restaurant, Sichuan restaurant",2,4.5,1,木兰,"https://www.google.com/maps/place/Mu+Lan+Taiwanese+Restaurant+(Cambridge)/@42.3663317,-71.0943227,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipM9ES6V1AhWWES38BqOjvdbGIQ8yHHW1soO5SwW!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipM9ES6V1AhWWES38BqOjvdbGIQ8yHHW1soO5SwW%3Dw203-h152-k-no!7i1561!8i1172!4m17!1m7!3m6!1s0x89e370ada76b8b6b:0x1f052f56a2e28ec2!2sMu+Lan+Taiwanese+Restaurant+(Cambridge)!8m2!3d42.3663317!4d-71.0943227!16s%2Fg%2F1vr3f51f!3m8!1s0x89e370ada76b8b6b:0x1f052f56a2e28ec2!8m2!3d42.3663317!4d-71.0943227!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1vr3f51f?entry=ttu",Mu Lan
736,1525,26836,Happy Garden Chinese Restaurant,"https://www.google.com/maps/place/Happy+Garden+Chinese+Restaurant/@47.2134068,-123.0997604,14z/data=!4m8!1m2!2m1!1sHappy+Garden+Chinese+Restaurant!3m4!1s0x549197ea2502143b:0xa24cba55c636a115!8m2!3d47.2134068!4d-123.0997604",http://www.happygardenwa.com/,Washington,Chinese restaurant,Chinese restaurant,1,4.2,1,乐园,"https://www.google.com/maps/@47.2134672,-123.100031,3a,38.5y,122.78h,96.58t/data=!3m7!1e1!3m5!1syWUb39PPD6RPHPcYUaeZCQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DyWUb39PPD6RPHPcYUaeZCQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D126.007965%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu",Joy Garden
1136,2379,30502,Star Dragon,"https://www.google.com/maps/place/Star+Dragon/@44.948657999999995,-93.25171499999999,14z/data=!4m8!1m2!2m1!1sStar+Dragon!3m4!1s0x87f6280471ed041f:0x124675e441c26879!8m2!3d44.948657999999995!4d-93.25171499999999",https://stardragontogo.com/,Minnesota,Chinese restaurant,"Chinese restaurant, Asian restaurant, Delivery Restaurant",2,4.1,1,星龙,"https://www.google.com/maps/place/Star+Dragon/@44.9483693,-93.2517312,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMQXyu87wkI-CHqvqbF0wlJ16coUDyCk3ws5ZYG!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMQXyu87wkI-CHqvqbF0wlJ16coUDyCk3ws5ZYG%3Dw203-h270-k-no!7i3024!8i4032!4m17!1m7!3m6!1s0x87f6280471ed041f:0x124675e441c26879!2sStar+Dragon!8m2!3d44.948658!4d-93.251715!16s%2Fg%2F1tzlzj7d!3m8!1s0x87f6280471ed041f:0x124675e441c26879!8m2!3d44.948658!4d-93.251715!10e5!14m1!1BCgIgAQ!16s%2Fg%2F1tzlzj7d?entry=ttu",Star Dragon
915,1892,19634,Nine Dragons,"https://www.google.com/maps/place/Nine+Dragons/@36.5639907,-87.3102055,14z/data=!4m8!1m2!2m1!1sNine+Dragons!3m4!1s0x152f777651683fd3:0xec82a7123a2713e6!8m2!3d36.5639907!4d-87.3102055",http://ninedragonsclarksville.com/,Tennessee,Chinese restaurant,"Chinese restaurant, Delivery Restaurant, Restaurant",2,3.5,1,九龙,"https://www.google.com/maps/place/Nine+Dragons/@36.5639907,-87.3102055,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNf73R__7Q1T47AjM6oRsLzQc9as1RrNuA4r4K_!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNf73R__7Q1T47AjM6oRsLzQc9as1RrNuA4r4K_%3Dw203-h152-k-no!7i4160!8i3120!4m17!1m7!3m6!1s0x152f777651683fd3:0xec82a7123a2713e6!2sNine+Dragons!8m2!3d36.5639907!4d-87.3102055!16s%2Fg%2F11b73ytchn!3m8!1s0x152f777651683fd3:0xec82a7123a2713e6!8m2!3d36.5639907!4d-87.3102055!10e5!14m1!1BCgIYIQ!16s%2Fg%2F11b73ytchn?entry=ttu",Nine Dragons
1311,2717,26213,The Soup,"https://www.google.com/maps/place/The+Soup/@37.7631448,-122.48285759999999,14z/data=!4m8!1m2!2m1!1sThe+Soup!3m4!1s0x8085879a9ce91577:0x45a47310868a0366!8m2!3d37.7631448!4d-122.48285759999999",http://thesoupsf.com/,California,Chinese restaurant,Chinese restaurant,2,3.7,1,"靓汤源
","https://www.google.com/maps/place/The+Soup/@37.7633242,-122.4828769,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipM8SOiEs7QEmxd3lgNYpY25ckm5QZKa2rp1Fds!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipM8SOiEs7QEmxd3lgNYpY25ckm5QZKa2rp1Fds%3Dw86-h114-k-no!7i3024!8i4032!4m10!1m2!2m1!1sThe+Soup!3m6!1s0x8085879a9ce91577:0x45a47310868a0366!8m2!3d37.7631448!4d-122.4828576!10e5!16s%2Fg%2F11t5v55k9m?entry=ttu",Beautiful Soup Source
447,912,17652,Hunan Chinese Amory,"https://www.google.com/maps/place/Hunan+Chinese+Amory/@33.980418,-88.484206,14z/data=!4m8!1m2!2m1!1sHunan+Chinese+Amory!3m4!1s0x88873d5bcc4d11a9:0x32ede50608f97332!8m2!3d33.980418!4d-88.484206",https://www.hunanchinesems.com/,Mississippi,Chinese restaurant,"Chinese restaurant, Asian restaurant, Buffet restaurant, Restaurant",0,4.4,1,湖南,https://www.hunanchinesems.com/,Hunan
774,1610,30859,Giant Panda Chinese Restaurant,"https://www.google.com/maps/place/Giant+Panda+Chinese+Restaurant/@46.8605556,-96.82499999999999,14z/data=!4m8!1m2!2m1!1sGiant+Panda+Chinese+Restaurant!3m4!1s0x52c8cb85f77651cf:0xfac8ba5f6e3988c8!8m2!3d46.8605556!4d-96.82499999999999",https://www.giantpandafargo.com/,North Dakota,Chinese restaurant,"Chinese restaurant, Asian restaurant, Buffet restaurant, Chinese takeaway, Delivery Chinese restaurant, Takeout Restaurant, Restaurant",2,3.8,1,大熊猫,"https://www.google.com/maps/place/Giant+Panda+Chinese+Restaurant/@46.8605287,-96.8251352,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipM-yrLQSFEWemp9KBmuCeOkmtITbBgUitIq67p6!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipM-yrLQSFEWemp9KBmuCeOkmtITbBgUitIq67p6%3Dw152-h86-k-no!7i5344!8i3006!4m15!1m7!3m6!1s0x52c8cb85f77651cf:0xfac8ba5f6e3988c8!2sGiant+Panda+Chinese+Restaurant!8m2!3d46.8605556!4d-96.825!16s%2Fg%2F1thff2mh!3m6!1s0x52c8cb85f77651cf:0xfac8ba5f6e3988c8!8m2!3d46.8605556!4d-96.825!10e5!16s%2Fg%2F1thff2mh?entry=ttu",Big Panda
540,1116,31855,Golden Dragon Chinese Restaurant,"https://www.google.com/maps/place/Golden+Dragon+Chinese+Restaurant/@40.4813641,-88.9945024,14z/data=!4m8!1m2!2m1!1sGolden+Dragon+Chinese+Restaurant!3m4!1s0x880b71c38e87b0ef:0xeede50a7326ac44!8m2!3d40.4813641!4d-88.9945024",http://gdrtakeout.com/,Illinois,Chinese restaurant,Chinese restaurant,2,4.3,1,金龙,"https://www.google.com/maps/place/Golden+Dragon+Chinese+Restaurant/@40.4812699,-88.9944667,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPFRtmXTMG28Rja8T3t6di9AdNPTFN2-cB3V_jN!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPFRtmXTMG28Rja8T3t6di9AdNPTFN2-cB3V_jN%3Dw203-h147-k-no!7i2338!8i1700!4m15!1m7!3m6!1s0x880b71c38e87b0ef:0xeede50a7326ac44!2sGolden+Dragon+Chinese+Restaurant!8m2!3d40.4813641!4d-88.9945024!16s%2Fg%2F1tnjk4c_!3m6!1s0x880b71c38e87b0ef:0xeede50a7326ac44!8m2!3d40.4813641!4d-88.9945024!10e5!16s%2Fg%2F1tnjk4c_?entry=ttu",Golden Dragon
1221,2557,2434,China Delight,"https://www.google.com/maps/place/China+Delight/@32.2758421,-81.2273769,14z/data=!4m8!1m2!2m1!1sChina+Delight!3m4!1s0x88fbbc5f8ca852f5:0x33f82eea69463f04!8m2!3d32.2758421!4d-81.2273769",http://www.chinadelightrinconga.com/,Georgia,Chinese restaurant,Chinese restaurant,1,4.1,1,大中华烩餐,ercontent.com%2Fp%2FAF1QipNCV6JITlLTgda1GpzTVu5yiT4hlhkDBrPj9IMu%3Dw203-h123-k-no!7i3960!8i2411!4m12!1m2!2m1!1sChina+Delight!3m8!1s0x88fbbc5f8ca852f5:0x33f82eea69463f04!8m2!3d32.2758421!4d-81.2273769!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1w3w3w_7?entry=ttu,Big China Stew Meal
235,475,14897,Min's China City,"https://www.google.com/maps/place/Min%27s+China+City/@37.1137596,-79.7151758,14z/data=!4m8!1m2!2m1!1sMin%27s+China+City!3m4!1s0x884d418d06ab6a41:0x80e1610e4ba96287!8m2!3d37.1137596!4d-79.7151758",,Virginia,Chinese restaurant,Chinese restaurant,1,2.7,1,中园,"https://www.google.com/maps/place/Min's+China+City/@37.1135888,-79.7146676,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMKhqo3yGlDj5JnPxTHNX36LxQPntbdtMofGyYl!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMKhqo3yGlDj5JnPxTHNX36LxQPntbdtMofGyYl%3Dw203-h360-k-no!7i2322!8i4128!4m10!1m2!2m1!1sMin's+China+City!3m6!1s0x884d418d06ab6a41:0x80e1610e4ba96287!8m2!3d37.1137596!4d-79.7151758!10e5!16s%2Fg%2F1tdxfz_l?entry=ttu",China Garden
172,345,9810,New Yan Chun Kitchen Inc,"https://www.google.com/maps/place/New+Yan+Chun+Kitchen+Inc/@40.723254,-73.37722409999999,14z/data=!4m8!1m2!2m1!1sNew+Yan+Chun+Kitchen+Inc!3m4!1s0x89e82b5e822999a7:0x474e478ab79b3a8b!8m2!3d40.723254!4d-73.37722409999999",https://www.newyanchun.com/,New York,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,4.2,1,春园,"https://www.google.com/maps/place/New+Yan+Chun+Kitchen+Inc/@40.7231675,-73.3769416,3a,75y,292h,90t/data=!3m7!1e1!3m5!1sWBW51CVUMgcLMug87S9Mpw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DWBW51CVUMgcLMug87S9Mpw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D224%26h%3D298%26yaw%3D291.99936%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m17!1m7!3m6!1s0x89e82b5e822999a7:0x474e478ab79b3a8b!2sNew+Yan+Chun+Kitchen+Inc!8m2!3d40.723254!4d-73.3772241!16s%2Fg%2F1w0j56nv!3m8!1s0x89e82b5e822999a7:0x474e478ab79b3a8b!8m2!3d40.723254!4d-73.3772241!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1w0j56nv?entry=ttu",Spring Garden
1078,2243,25567,Sizzling Pot King,"https://www.google.com/maps/place/Sizzling+Pot+King/@47.7358208,-122.34550469999999,14z/data=!4m8!1m2!2m1!1sSizzling+Pot+King!3m4!1s0x549011c6eb2cbe8d:0x274abc49f9d8a532!8m2!3d47.7358208!4d-122.34550469999999",,Washington,Hunan restaurant,Hunan restaurant,2,4.2,1,"香锅大王
","https://www.google.com/maps/place/Sizzling+Pot+King/@47.7358208,-122.3451941,5a,53.9y/data=!3m8!1e2!3m6!1sAF1QipN0LM-Jb_sgPcL_dApenVEuf_bbltrN3qI79EDn!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN0LM-Jb_sgPcL_dApenVEuf_bbltrN3qI79EDn%3Dw114-h86-k-no!7i4032!8i3024!4m10!1m2!2m1!1sSizzling+Pot+King!3m6!1s0x549011c6eb2cbe8d:0x274abc49f9d8a532!8m2!3d47.7358208!4d-122.3455047!10e5!16s%2Fg%2F11h5rvckg1?entry=ttu",Fragrant Pot King
575,1177,13331,Dragon Villa,"https://www.google.com/maps/place/Dragon+Villa/@41.879737999999996,-71.41510699999999,14z/data=!4m8!1m2!2m1!1sDragon+Villa!3m4!1s0x89e44362f9e33665:0xbef26c8318a98f57!8m2!3d41.879737999999996!4d-71.41510699999999",,Rhode Island,Chinese restaurant,"Chinese restaurant, Asian restaurant, Restaurant",2,4.1,1,龙楼酒家,"https://www.google.com/maps/place/Dragon+Villa/@41.879632,-71.4153291,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipN-iwWFOLeIvtX1Ms9ILspEks0YFraw5599__2e!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN-iwWFOLeIvtX1Ms9ILspEks0YFraw5599__2e%3Dw203-h270-k-no!7i3024!8i4032!4m15!1m7!3m6!1s0x89e44362f9e33665:0xbef26c8318a98f57!2sDragon+Villa!8m2!3d41.879738!4d-71.415107!16s%2Fg%2F1tfbzgzb!3m6!1s0x89e44362f9e33665:0xbef26c8318a98f57!8m2!3d41.879738!4d-71.415107!10e5!16s%2Fg%2F1tfbzgzb?entry=ttu",Dragon House Restaurant
559,1149,9842,Wah Sang,"https://www.google.com/maps/place/Wah+Sang/@40.6507821,-73.7014559,14z/data=!4m8!1m2!2m1!1sWah+Sang!3m4!1s0x89c2645f577bae0d:0xc0623bcd6a3c6f50!8m2!3d40.6507821!4d-73.7014559",,New York,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,4.2,1,华盛,"https://www.google.com/maps/place/Wah+Sang/@40.6506564,-73.7012985,3a,75y,331.01h,91.55t/data=!3m6!1e1!3m4!1sslNFHvNKhlUwR0jEHe4Rgg!2e0!7i16384!8i8192!4m10!1m2!2m1!1sWah+Sang!3m6!1s0x89c2645f577bae0d:0xc0623bcd6a3c6f50!8m2!3d40.6507821!4d-73.7014559!10e5!16s%2Fg%2F1tngr6h3?entry=ttu",Hua Sheng
1752,3620,30382,New China Chinese Cuisine,"https://www.google.com/maps/place/New+China+Chinese+Cuisine/@44.7388574,-92.89210779999999,14z/data=!4m8!1m2!2m1!1sNew+China+Chinese+Cuisine!3m4!1s0x87f7c42a01d541af:0x627092d7ccf746f6!8m2!3d44.7388574!4d-92.89210779999999",,Minnesota,Chinese restaurant,"Chinese restaurant, Delivery Restaurant, Restaurant",1,3.5,1,新中国,"https://www.google.com/maps/place/New+China+Chinese+Cuisine/@44.7388574,-92.8921078,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPMAGGKdnAW_SCPLgdKfcaa9WcdLmnYPqFZThDK!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPMAGGKdnAW_SCPLgdKfcaa9WcdLmnYPqFZThDK%3Dw114-h86-k-no!7i2048!8i1536!4m10!1m2!2m1!1sNew+China+Chinese+Cuisine!3m6!1s0x87f7c42a01d541af:0x627092d7ccf746f6!8m2!3d44.7388574!4d-92.8921078!10e5!16s%2Fg%2F1tg876g8?entry=ttu",New China
1823,3767,22632,Yi Mei,"https://www.google.com/maps/place/Yi+Mei/@34.131484799999996,-118.0194779,14z/data=!4m8!1m2!2m1!1sYi+Mei!3m4!1s0x80c2dbd62d1f9945:0x3ae0692b3a26b3b8!8m2!3d34.131484799999996!4d-118.0194779",http://www.yimeideli.com/,California,Taiwanese restaurant,"Taiwanese restaurant, Breakfast restaurant, Restaurant",2,4.2,1,义美,"https://www.google.com/maps/place/Yi+Mei/@34.1315378,-118.0193548,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMv_KP5ZZ219G3c7tLaKt39FWNAvkV4JUFOf9d7!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMv_KP5ZZ219G3c7tLaKt39FWNAvkV4JUFOf9d7%3Dw114-h86-k-no!7i4032!8i3024!4m10!1m2!2m1!1sYi+Mei!3m6!1s0x80c2dbd62d1f9945:0x3ae0692b3a26b3b8!8m2!3d34.1314848!4d-118.0194779!10e5!16s%2Fg%2F12qf6fzcb?entry=ttu",Righteous Beauty
393,821,17737,China Fun,"https://www.google.com/maps/place/China+Fun/@35.4917654,-94.2254976,14z/data=!4m8!1m2!2m1!1sChina+Fun!3m4!1s0x87cbb8070b5e570d:0xeaa034b824871356!8m2!3d35.4917654!4d-94.2254976",,Arkansas,Chinese restaurant,"Chinese restaurant, Fast food restaurant",2,4.5,1,中国,"https://www.google.com/maps/place/China+Fun/@35.4918804,-94.2256671,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNJa8HLV9JMX_9eO2bpE_n5wtw_WQnKkr7wz2Eo!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNJa8HLV9JMX_9eO2bpE_n5wtw_WQnKkr7wz2Eo%3Dw203-h270-k-no!7i3024!8i4032!4m10!1m2!2m1!1sChina+Fun!3m6!1s0x87cbb8070b5e570d:0xeaa034b824871356!8m2!3d35.4917654!4d-94.2254976!10e5!16s%2Fg%2F1tsr3r4h?entry=ttu",China
1088,2262,8888,Golden Dragon,"https://www.google.com/maps/place/Golden+Dragon/@40.209103,-74.738219,14z/data=!4m8!1m2!2m1!1sGolden+Dragon!3m4!1s0x89c159a6b6ee35c3:0x428719b1996982bd!8m2!3d40.209103!4d-74.738219",,New Jersey,Chinese restaurant,Chinese restaurant,2,4.3,1,金龙,"https://www.google.com/maps/place/Golden+Dragon/@40.2090526,-74.7381207,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOTGsyXzFW7uumJWXrRVmk7UguVYNn30pRtwSzL!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOTGsyXzFW7uumJWXrRVmk7UguVYNn30pRtwSzL%3Dw191-h86-k-no!7i4000!8i1800!4m10!1m2!2m1!1sGolden+Dragon!3m6!1s0x89c159a6b6ee35c3:0x428719b1996982bd!8m2!3d40.209103!4d-74.738219!10e5!16s%2Fg%2F1263hxsz2?entry=ttu",Golden Dragon
587,1202,17927,Trey Yuen Cuisine Of China,"https://www.google.com/maps/place/Trey+Yuen+Cuisine+Of+China/@30.373693,-90.093048,14z/data=!4m8!1m2!2m1!1sTrey+Yuen+Cuisine+Of+China!3m4!1s0x86275a38a22475af:0x6321284a97b85621!8m2!3d30.373693!4d-90.093048",http://www.treyyuen.com/,Louisiana,Chinese restaurant,"Chinese restaurant, Seafood restaurant",2,4.4,1,翠苑,"https://www.google.com/maps/place/Trey+Yuen+Cuisine+Of+China/@30.3733239,-90.0928485,26a,49y/data=!3m8!1e2!3m6!1sAF1QipNgru3f7o_QK4k9zX0DF-HGulnEqhgHwrE0iZ2x!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNgru3f7o_QK4k9zX0DF-HGulnEqhgHwrE0iZ2x%3Dw203-h279-k-no!7i1700!8i2338!4m17!1m7!3m6!1s0x86275a38a22475af:0x6321284a97b85621!2sTrey+Yuen+Cuisine+Of+China!8m2!3d30.373693!4d-90.093048!16s%2Fg%2F1td0t7k9!3m8!1s0x86275a38a22475af:0x6321284a97b85621!8m2!3d30.373693!4d-90.093048!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1td0t7k9?entry=ttu",Emerald Court
