sample_id,national_id,name,location_link,site,us_state,type,subtypes,Area,rating,has_name,CH_name,source
1525,26836,Happy Garden Chinese Restaurant,"https://www.google.com/maps/place/Happy+Garden+Chinese+Restaurant/@47.2134068,-123.0997604,14z/data=!4m8!1m2!2m1!1sHappy+Garden+Chinese+Restaurant!3m4!1s0x549197ea2502143b:0xa24cba55c636a115!8m2!3d47.2134068!4d-123.0997604",http://www.happygardenwa.com/,Washington,Chinese restaurant,Chinese restaurant,1,4.2,1,乐园,"https://www.google.com/maps/@47.2134672,-123.100031,3a,38.5y,122.78h,96.58t/data=!3m7!1e1!3m5!1syWUb39PPD6RPHPcYUaeZCQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DyWUb39PPD6RPHPcYUaeZCQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D126.007965%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
1526,20508,Chinatown Chinese Restaurant,"https://www.google.com/maps/place/Chinatown+Chinese+Restaurant/@35.2056198,-90.1938979,14z/data=!4m8!1m2!2m1!1sChinatown+Chinese+Restaurant!3m4!1s0x87d57786db9bc633:0xfa12833a4def7b68!8m2!3d35.2056198!4d-90.1938979",http://www.chinatownmarion.com/,Arkansas,Chinese restaurant,"Chinese restaurant, Asian restaurant, Chinese takeaway, Delivery Chinese restaurant",2,4.1,0,,
1527,5978,Asian Garden,"https://www.google.com/maps/place/Asian+Garden/@40.1444486,-76.304716,14z/data=!4m8!1m2!2m1!1sAsian+Garden!3m4!1s0x89c61877996df127:0x159da7efb18c48e3!8m2!3d40.1444486!4d-76.304716",https://www.asiangardenpa.com/,Pennsylvania,Chinese restaurant,"Chinese restaurant, Asian restaurant",2,4,0,,
1528,10458,China One,"https://www.google.com/maps/place/China+One/@42.9742915,-74.18744029999999,14z/data=!4m8!1m2!2m1!1sChina+One!3m4!1s0x89de6042105c14ed:0x1731499fb75a01e2!8m2!3d42.9742915!4d-74.18744029999999",,New York,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",1,3.9,1,榕城,"https://www.google.com/maps/place/China+One/@42.9742915,-74.1874403,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOeefp1VGUev7DoIIG8P27zlguOza4GTcMqIa07!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOeefp1VGUev7DoIIG8P27zlguOza4GTcMqIa07%3Dw203-h270-k-no!7i3456!8i4608!4m17!1m7!3m6!1s0x89de6042105c14ed:0x1731499fb75a01e2!2sChina+One!8m2!3d42.9742915!4d-74.1874403!16s%2Fg%2F1tdrgc88!3m8!1s0x89de6042105c14ed:0x1731499fb75a01e2!8m2!3d42.9742915!4d-74.1874403!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1tdrgc88?entry=ttu"
1529,14636,C. C. Wok,"https://www.google.com/maps/place/C.+C.+Wok/@37.5252094,-77.6095575,14z/data=!4m8!1m2!2m1!1sC.+C.+Wok!3m4!1s0x89b16da7df9144ef:0x9afe70bd281c32!8m2!3d37.5252094!4d-77.6095575",http://facebook.com/CCWokVA,Virginia,Chinese restaurant,Chinese restaurant,2,4.2,0,,
1530,1781,Wonder Wok,"https://www.google.com/maps/place/Wonder+Wok/@25.970895199999998,-80.2051165,14z/data=!4m8!1m2!2m1!1sWonder+Wok!3m4!1s0x88d9aebe6f7bb9fd:0x1904ac541b0350ce!8m2!3d25.970895199999998!4d-80.2051165",,Florida,Chinese restaurant,Chinese restaurant,2,4.1,0,,
1531,24116,China Harbor Inc,"https://www.google.com/maps/place/China+Harbor+Inc/@48.288412,-122.650109,14z/data=!4m8!1m2!2m1!1sChina+Harbor+Inc!3m4!1s0x548f8a14eccc3d3f:0x1bd54e3928a19209!8m2!3d48.288412!4d-122.650109",,Washington,Chinese restaurant,Chinese restaurant,1,3.6,1,海港酒家,"https://www.google.com/maps/place/China+Harbor+Inc/@48.2882149,-122.6503708,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNBXcQAD3dgwQAzG7p7Biplxm3KdYvZz9B_qqUQ!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNBXcQAD3dgwQAzG7p7Biplxm3KdYvZz9B_qqUQ%3Dw203-h270-k-no!7i3024!8i4032!4m17!1m7!3m6!1s0x548f8a14eccc3d3f:0x1bd54e3928a19209!2sChina+Harbor+Inc!8m2!3d48.288412!4d-122.650109!16s%2Fg%2F1vc6d2tk!3m8!1s0x548f8a14eccc3d3f:0x1bd54e3928a19209!8m2!3d48.288412!4d-122.650109!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1vc6d2tk?entry=ttu"
1532,19400,Number 1 Chinese Restaurant,"https://www.google.com/maps/place/Number+1+Chinese+Restaurant/@38.089894799999996,-85.67038629999999,14z/data=!4m8!1m2!2m1!1sNumber+1+Chinese+Restaurant!3m4!1s0x886908bf5357e99b:0x723364cdb59d8f97!8m2!3d38.089894799999996!4d-85.67038629999999",http://www.no1ky.com/,Kentucky,Chinese restaurant,Chinese restaurant,2,3.9,0,,
1533,32551,Lotus Hot Pot & Grill,"https://www.google.com/maps/place/Lotus+Hot+Pot+%26+Grill/@39.2130265,-94.573892,14z/data=!4m8!1m2!2m1!1sLotus+Hot+Pot+%26+Grill!3m4!1s0x87c0f7975c71c881:0x3a810ba5599acb7d!8m2!3d39.2130265!4d-94.573892",https://m.facebook.com/Lotus-Hot-Pot-Grill-1048765921990630/,Missouri,Hot pot restaurant,Hot pot restaurant,2,4.4,0,,
1534,701,China City,"https://www.google.com/maps/place/China+City/@26.7114713,-81.7186395,14z/data=!4m8!1m2!2m1!1sChina+City!3m4!1s0x88db6fbbd62cef2b:0x40eb7faf60fbe592!8m2!3d26.7114713!4d-81.7186395",https://www.chinacityftmyers.com/,Florida,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,3.8,1,正茂,"https://www.google.com/maps/place/China+City/@26.7114713,-81.7186395,3a,98.6y,90t/data=!3m8!1e2!3m6!1sAF1QipPzaJ0utHnhqAYOYXpCp753w9mTwH_Rm16fTdB4!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPzaJ0utHnhqAYOYXpCp753w9mTwH_Rm16fTdB4%3Dw203-h270-k-no!7i384!8i512!4m12!1m2!2m1!1sChina+City!3m8!1s0x88db6fbbd62cef2b:0x40eb7faf60fbe592!8m2!3d26.7114713!4d-81.7186395!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1w3w3vh4?entry=ttu"
1535,33091,Wong's Hunan Garden,"https://www.google.com/maps/place/Wong%27s+Hunan+Garden/@41.2072618,-96.0819518,14z/data=!4m8!1m2!2m1!1sWong%27s+Hunan+Garden!3m4!1s0x8793f35baa186eff:0x6d1235f445b34470!8m2!3d41.2072618!4d-96.0819518",http://www.wongshunan.com/,Nebraska,Chinese restaurant,"Chinese restaurant, Korean restaurant, Restaurant",2,4.1,0,,
1536,29479,First Wok Chinese Restaurant,"https://www.google.com/maps/place/First+Wok+Chinese+Restaurant/@43.0271554,-85.6907638,14z/data=!4m8!1m2!2m1!1sFirst+Wok+Chinese+Restaurant!3m4!1s0x8819a9598eacf46d:0x88de6d9f1341fc77!8m2!3d43.0271554!4d-85.6907638",http://firstwokgr.com/,Michigan,Chinese restaurant,Chinese restaurant,2,4.3,1,第一锅,"https://www.google.com/maps/place/First+Wok+Chinese+Restaurant/@43.0271554,-85.6907638,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOJykcbBrTa3STXMP6q49d93MrqjoCHQNh2wli_!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOJykcbBrTa3STXMP6q49d93MrqjoCHQNh2wli_%3Dw203-h360-k-no!7i2252!8i4000!4m12!1m2!2m1!1sFirst+Wok+Chinese+Restaurant!3m8!1s0x8819a9598eacf46d:0x88de6d9f1341fc77!8m2!3d43.0271554!4d-85.6907638!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1tfccsry?entry=ttu"
1537,22499,On Dong Chinese Restaurant,"https://www.google.com/maps/place/On+Dong+Chinese+Restaurant/@21.297478299999998,-157.8377877,14z/data=!4m8!1m2!2m1!1sOn+Dong+Chinese+Restaurant!3m4!1s0x7c006dec0cfd3161:0xda704c88de003acd!8m2!3d21.297478299999998!4d-157.8377877",http://www.ondongchinese.com/,Hawaii,Chinese restaurant,Chinese restaurant,2,4.1,1,安东饭店,"https://www.google.com/maps/place/On+Dong+Chinese+Restaurant/@21.2974783,-157.8377877,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPI7DaXUUH03EEMXJWbi_w9J3UHJkk0Ap7Hxen7!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPI7DaXUUH03EEMXJWbi_w9J3UHJkk0Ap7Hxen7%3Dw114-h86-k-no!7i4032!8i3024!4m15!1m7!3m6!1s0x7c006dec0cfd3161:0xda704c88de003acd!2sOn+Dong+Chinese+Restaurant!8m2!3d21.2974783!4d-157.8377877!16s%2Fg%2F1tsjdw4h!3m6!1s0x7c006dec0cfd3161:0xda704c88de003acd!8m2!3d21.2974783!4d-157.8377877!10e5!16s%2Fg%2F1tsjdw4h?entry=ttu"
1538,30872,Panda Buffet,"https://www.google.com/maps/place/Panda+Buffet/@47.8959416,-97.06607969999999,14z/data=!4m8!1m2!2m1!1sPanda+Buffet!3m4!1s0x52c680dd8854abdb:0xd9be47d6f3a57a0c!8m2!3d47.8959416!4d-97.06607969999999",https://panda-buffet.com/,North Dakota,Chinese restaurant,"Chinese restaurant, Buffet restaurant",2,4.2,0,,
1539,14199,China Moon,"https://www.google.com/maps/place/China+Moon/@36.744565699999995,-76.582017,14z/data=!4m8!1m2!2m1!1sChina+Moon!3m4!1s0x89b00f1ccc8d72bf:0xd24b7539b283a910!8m2!3d36.744565699999995!4d-76.582017",https://chinamoon.bobog.com/,Virginia,Chinese restaurant,"Chinese restaurant, Asian restaurant, Chinese takeaway, Fast food restaurant, Delivery Restaurant, Restaurant",2,3.7,1,醉月,"https://www.google.com/maps/place/China+Moon/@36.7443164,-76.5820424,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMEtAUbGaCsa4_rYQwXZ45BarQGn92iRChMPHz0!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMEtAUbGaCsa4_rYQwXZ45BarQGn92iRChMPHz0%3Dw203-h152-k-no!7i1440!8i1080!4m10!1m2!2m1!1sChina+Moon!3m6!1s0x89b00f1ccc8d72bf:0xd24b7539b283a910!8m2!3d36.7445657!4d-76.582017!10e5!16s%2Fg%2F1tg7swzj?entry=ttu"
1540,4933,Easton Lucky Corner,"https://www.google.com/maps/place/Easton+Lucky+Corner/@42.0265377,-71.1168228,14z/data=!4m8!1m2!2m1!1sEaston+Lucky+Corner!3m4!1s0x89e488dcf4c981ef:0x75af3c1c739bfd71!8m2!3d42.0265377!4d-71.1168228",http://www.luckycornerma.com/,Massachusetts,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,3.9,1,旺角,"https://www.google.com/maps/@42.0264511,-71.1167638,3a,35.1y,341.5h,83.88t/data=!3m7!1e1!3m5!1st4XwKvJR7gvhrH1NUR1Iaw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dt4XwKvJR7gvhrH1NUR1Iaw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D116.6773%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
1541,8362,Good Fortune Chinese Restaurant,"https://www.google.com/maps/place/Good+Fortune+Chinese+Restaurant/@40.6927812,-74.2979924,14z/data=!4m8!1m2!2m1!1sGood+Fortune+Chinese+Restaurant!3m4!1s0x89c3adf02aa46fe9:0x17334d81c1f4cb9c!8m2!3d40.6927812!4d-74.2979924",https://www.goodfortunenj.com/,New Jersey,Chinese restaurant,Chinese restaurant,2,3.9,1,幸运,https://www.goodfortunenj.com/home
1542,2597,New Dragon,"https://www.google.com/maps/place/New+Dragon/@33.9717084,-84.21942,14z/data=!4m8!1m2!2m1!1sNew+Dragon!3m4!1s0x88f5a107a327e63d:0x3d55e3818b4f82e9!8m2!3d33.9717084!4d-84.21942",http://www.newdragonpeachtreecorners.com/?utm_source=gmb,Georgia,Chinese restaurant,"Chinese restaurant, Delivery Restaurant, Restaurant",2,4,0,,
1543,25979,China Fusion,"https://www.google.com/maps/place/China+Fusion/@33.8325958,-117.5318374,14z/data=!4m8!1m2!2m1!1sChina+Fusion!3m4!1s0x80dcb9762bab3837:0xa9768aad6aabd4e0!8m2!3d33.8325958!4d-117.5318374",http://www.chinafusion.com/,California,Chinese restaurant,Chinese restaurant,2,4.6,0,,
1544,20980,New China Super Buffet,"https://www.google.com/maps/place/New+China+Super+Buffet/@35.537188799999996,-100.9716115,14z/data=!4m8!1m2!2m1!1sNew+China+Super+Buffet!3m4!1s0x870749d1ab5b0fa1:0x76ccb445af19ff95!8m2!3d35.537188799999996!4d-100.9716115",,Texas,Chinese restaurant,Chinese restaurant,1,3,0,,
1545,16240,Happy Teriyaki - Ten Mile (Meridian),"https://www.google.com/maps/place/Happy+Teriyaki+-+Ten+Mile+%28Meridian%29/@43.6035726,-116.43299719999999,14z/data=!4m8!1m2!2m1!1sHappy+Teriyaki+-+Ten+Mile+%28Meridian%29!3m4!1s0x54ae53cb599a59bb:0xd95884174d2c2c72!8m2!3d43.6035726!4d-116.43299719999999",http://ilovehappyteriyaki.com/,Idaho,Chinese restaurant,"Chinese restaurant, Asian fusion restaurant, Restaurant",2,4.1,0,,
1546,21384,Oriental Pearl Restaurant,"https://www.google.com/maps/place/Oriental+Pearl+Restaurant/@37.7944247,-122.4058154,14z/data=!4m8!1m2!2m1!1sOriental+Pearl+Restaurant!3m4!1s0x8085808b3f7e21e3:0x5aa8e10bcb8f0b6a!8m2!3d37.7944247!4d-122.4058154",,California,Chinese restaurant,"Chinese restaurant, Asian restaurant, Restaurant",2,4.1,1,明珠酒楼,"https://www.google.com/maps/place/Oriental+Pearl+Restaurant/@37.7943405,-122.4057979,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPMeCfTB6vZvQ9yp1IewX99XG9eP5RH9j9RQDkk!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPMeCfTB6vZvQ9yp1IewX99XG9eP5RH9j9RQDkk%3Dw203-h159-k-no!7i1494!8i1173!4m10!1m2!2m1!1sOriental+Pearl+Restaurant!3m6!1s0x8085808b3f7e21e3:0x5aa8e10bcb8f0b6a!8m2!3d37.7944247!4d-122.4058154!10e5!16s%2Fg%2F1td6ybj1?entry=ttu"
1547,22837,Lucky Wok Chinese Food,"https://www.google.com/maps/place/Lucky+Wok+Chinese+Food/@33.998436999999996,-117.4835373,14z/data=!4m8!1m2!2m1!1sLucky+Wok+Chinese+Food!3m4!1s0x80dcb45ccd29d4db:0xf3b359404050c82b!8m2!3d33.998436999999996!4d-117.4835373",,California,Chinese restaurant,"Chinese restaurant, Restaurant",2,3.5,0,,
1548,27937,Ming's Great Wall,"https://www.google.com/maps/place/Ming%27s+Great+Wall/@41.060184,-83.664035,14z/data=!4m8!1m2!2m1!1sMing%27s+Great+Wall!3m4!1s0x883eabcef5ec9f2d:0x9b050ee7f12a4e1d!8m2!3d41.060184!4d-83.664035",,Ohio,Chinese restaurant,Chinese restaurant,1,4.1,1,长城饭店,"https://www.google.com/maps/place/Ming's+Great+Wall/@41.060184,-83.6640459,3a,69.9y/data=!3m8!1e2!3m6!1sAF1QipO8FQ9KSp2lksYC1ZMNM0kh54M0A5XGS1k8GALu!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipO8FQ9KSp2lksYC1ZMNM0kh54M0A5XGS1k8GALu%3Dw152-h86-k-no!7i1280!8i720!4m15!1m7!3m6!1s0x883eabcef5ec9f2d:0x9b050ee7f12a4e1d!2sMing's+Great+Wall!8m2!3d41.060184!4d-83.664035!16s%2Fg%2F1w8wbpvc!3m6!1s0x883eabcef5ec9f2d:0x9b050ee7f12a4e1d!8m2!3d41.060184!4d-83.664035!10e5!16s%2Fg%2F1w8wbpvc?entry=ttu"
1549,11493,Feng's Garden,"https://www.google.com/maps/place/Feng%27s+Garden/@40.7189999,-73.83940849999999,14z/data=!4m8!1m2!2m1!1sFeng%27s+Garden!3m4!1s0x89c260992e41625d:0x3a26f93ff13776c0!8m2!3d40.7189999!4d-73.83940849999999",,New York,Chinese takeaway,"Chinese takeaway, Delivery Restaurant",2,4,1,聚丰园,"https://www.google.com/maps/place/Feng's+Garden/@40.7190646,-73.839072,3a,100.1y/data=!3m8!1e2!3m6!1sAF1QipNDbt5t9VwScc6fYgM-LhJWRfQRpNZAC1FXfD-4!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNDbt5t9VwScc6fYgM-LhJWRfQRpNZAC1FXfD-4%3Dw129-h86-k-no!7i750!8i500!4m10!1m2!2m1!1sFeng's+Garden!3m6!1s0x89c260992e41625d:0x3a26f93ff13776c0!8m2!3d40.7189999!4d-73.8394085!10e5!16s%2Fg%2F1tdq_m_8?entry=ttu"
1550,17294,Chen Z Noodle House,"https://www.google.com/maps/place/Chen+Z+Noodle+House/@30.233353899999997,-97.8658507,14z/data=!4m8!1m2!2m1!1sChen+Z+Noodle+House!3m4!1s0x865b4bda05732817:0xc4fc005ef34a8803!8m2!3d30.233353899999997!4d-97.8658507",https://www.chenzaustin.com/,Texas,Chinese restaurant,"Chinese restaurant, Chinese noodle restaurant, Restaurant, Sichuan restaurant",2,4.2,1,陈氏餐厅,"https://www.google.com/maps/place/Chen+Z+Noodle+House/@30.2333539,-97.8658507,3a,75y/data=!3m8!1e2!3m6!1sAF1QipO50i8Km_QBZMl2piO_rQWB1qB3XR7EYD5rnrgo!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipO50i8Km_QBZMl2piO_rQWB1qB3XR7EYD5rnrgo%3Dw203-h270-k-no!7i3120!8i4160!4m17!1m7!3m6!1s0x865b4bda05732817:0xc4fc005ef34a8803!2sChen+Z+Noodle+House!8m2!3d30.2333539!4d-97.8658507!16s%2Fg%2F1q69ydwqt!3m8!1s0x865b4bda05732817:0xc4fc005ef34a8803!8m2!3d30.2333539!4d-97.8658507!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1q69ydwqt?entry=ttu"
1551,14287,Golden China Chinese and Japanese Restaurant,"https://www.google.com/maps/place/Golden+China+Chinese+and+Japanese+Restaurant/@37.3063254,-76.7507456,14z/data=!4m8!1m2!2m1!1sGolden+China+Chinese+and+Japanese+Restaurant!3m4!1s0x89b08bf18a09144f:0x90fab5a2598769d7!8m2!3d37.3063254!4d-76.7507456",http://www.goldenchinawilliamsburg.com/,Virginia,Chinese restaurant,"Chinese restaurant, Asian restaurant, Japanese restaurant, Restaurant",2,4,1,金华,"https://www.google.com/maps/place/Golden+China+Chinese+and+Japanese+Restaurant/@37.3064491,-76.7509751,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNLlzEBfQQY2oID9-gCb7V1cyctg3AJN6zWttnT!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNLlzEBfQQY2oID9-gCb7V1cyctg3AJN6zWttnT%3Dw203-h360-k-no!7i2952!8i5248!4m15!1m7!3m6!1s0x89b08bf18a09144f:0x90fab5a2598769d7!2sGolden+China+Chinese+and+Japanese+Restaurant!8m2!3d37.3063254!4d-76.7507456!16s%2Fg%2F1tx8v2b_!3m6!1s0x89b08bf18a09144f:0x90fab5a2598769d7!8m2!3d37.3063254!4d-76.7507456!10e5!16s%2Fg%2F1tx8v2b_?entry=ttu"
1552,22596,Full House Seafood Restaurant,"https://www.google.com/maps/place/Full+House+Seafood+Restaurant/@34.1249617,-118.05924479999999,14z/data=!4m8!1m2!2m1!1sFull+House+Seafood+Restaurant!3m4!1s0x80c2db25509ab51b:0x97b67189dae11b00!8m2!3d34.1249617!4d-118.05924479999999",https://fullhousecatogo.com/,California,Chinese restaurant,Chinese restaurant,2,3.8,1,渔邨,"https://www.google.com/maps/place/Full+House+Seafood+Restaurant/@34.1249617,-118.0592448,33a,52.2y/data=!3m8!1e2!3m6!1sAF1QipOG4ITz2SNFfktIDPe2AYDsvEIAaWnuvJWGBgRE!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOG4ITz2SNFfktIDPe2AYDsvEIAaWnuvJWGBgRE%3Dw203-h270-k-no!7i2448!8i3264!4m12!1m2!2m1!1sFull+House+Seafood+Restaurant!3m8!1s0x80c2db25509ab51b:0x97b67189dae11b00!8m2!3d34.1249617!4d-118.0592448!10e5!14m1!1BCgIYIQ!16s%2Fg%2F11q27qb4wm?entry=ttu"
1553,9736,Zou Ji Northeast China Home Style Cuisine,"https://www.google.com/maps/place/Zou+Ji+Northeast+China+Home+Style+Cuisine/@40.8234231,-73.50175279999999,14z/data=!4m8!1m2!2m1!1sZou+Ji+Northeast+China+Home+Style+Cuisine!3m4!1s0x89c283beea4a7d89:0x69f552f189fe37a9!8m2!3d40.8234231!4d-73.50175279999999",,New York,Chinese restaurant,Chinese restaurant,2,3.9,1,"东北家常菜
","https://www.google.com/maps/place/Zou+Ji+Northeast+China+Home+Style+Cuisine/@40.8232759,-73.5016885,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPywqQ6_SwY6YcXUlCLRMOnAQogmD2Ia-dSZAyu!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPywqQ6_SwY6YcXUlCLRMOnAQogmD2Ia-dSZAyu%3Dw203-h270-k-no!7i3024!8i4032!4m10!1m2!2m1!1sZou+Ji+Northeast+China+Home+Style+Cuisine!3m6!1s0x89c283beea4a7d89:0x69f552f189fe37a9!8m2!3d40.8234231!4d-73.5017528!10e5!16s%2Fg%2F11f719tynt?entry=ttu"
1554,31987,Sesame Garden,"https://www.google.com/maps/place/Sesame+Garden/@40.4590941,-90.65142469999999,14z/data=!4m8!1m2!2m1!1sSesame+Garden!3m4!1s0x87e0f76f962453fd:0x5bd3e2ee643ebae3!8m2!3d40.4590941!4d-90.65142469999999",http://www.sesamegardenmacomb.com/,Illinois,Chinese restaurant,Chinese restaurant,1,4.7,0,,
1555,9261,Hong Cheong Kitchen,"https://www.google.com/maps/place/Hong+Cheong+Kitchen/@40.8123249,-73.9498169,14z/data=!4m8!1m2!2m1!1sHong+Cheong+Kitchen!3m4!1s0x89c2f66da61de175:0xf872af232205b62!8m2!3d40.8123249!4d-73.9498169",,New York,Chinese restaurant,"Chinese restaurant, Chinese takeaway",2,3.3,1,鸿昌,"https://www.google.com/maps/@40.8122839,-73.9496583,3a,29y,288.62h,88.12t/data=!3m7!1e1!3m5!1sP_a1w7zux1AI2rjIRqOk1g!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DP_a1w7zux1AI2rjIRqOk1g%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D154.597%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
1556,3853,Golden Chicken & Japanese Grille,"https://www.google.com/maps/place/Golden+Chicken+%26+Japanese+Grille/@38.2848912,-76.4776701,14z/data=!4m8!1m2!2m1!1sGolden+Chicken+%26+Japanese+Grille!3m4!1s0x89b9e0e9d7b50f19:0x5d8d3865bb29c57c!8m2!3d38.2848912!4d-76.4776701",http://www.gdchickenlp.com/,Maryland,Chinese restaurant,"Chinese restaurant, Asian restaurant, Chicken restaurant, Chinese bakery, Asian fusion restaurant, Japanese restaurant, Lunch restaurant, Takeout Restaurant, Restaurant",2,4.1,0,,
1557,11621,Buffet palace,"https://www.google.com/maps/place/Buffet+palace/@42.501072199999996,-78.6891011,14z/data=!4m8!1m2!2m1!1sBuffet+palace!3m4!1s0x89d2f967f2e2ea21:0x9927ddd51e1637c2!8m2!3d42.501072199999996!4d-78.6891011",https://buffetpalaceinc.wixsite.com/buffet-palace,New York,Chinese restaurant,"Chinese restaurant, American restaurant, Buffet restaurant, Asian restaurant, Chinese takeaway, Delivery Chinese restaurant, Diner, Mandarin restaurant, Takeout Restaurant, Tea house",0,4.3,0,,
1558,1869,Beijing Cafe,"https://www.google.com/maps/place/Beijing+Cafe/@30.0579601,-81.5322432,14z/data=!4m8!1m2!2m1!1sBeijing+Cafe!3m4!1s0x88e5d36d50cae03f:0xc03ae530ebcddddd!8m2!3d30.0579601!4d-81.5322432",https://mybeijingcafe.com/,Florida,Chinese restaurant,Chinese restaurant,2,3.9,1,北京城,"https://www.google.com/maps/place/Beijing+Cafe/@30.0579813,-81.5320098,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOn_nPQMnZPug8viPIkpQEk2BhTZnf5r299_dVi!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOn_nPQMnZPug8viPIkpQEk2BhTZnf5r299_dVi%3Dw203-h265-k-no!7i2890!8i3784!4m15!1m7!3m6!1s0x88e5d36d50cae03f:0xc03ae530ebcddddd!2sBeijing+Cafe!8m2!3d30.0579601!4d-81.5322432!16s%2Fg%2F11h10zxy98!3m6!1s0x88e5d36d50cae03f:0xc03ae530ebcddddd!8m2!3d30.0579601!4d-81.5322432!10e5!16s%2Fg%2F11h10zxy98?entry=ttu"
1559,5300,China Station,"https://www.google.com/maps/place/China+Station/@43.6366315,-72.2914522,14z/data=!4m8!1m2!2m1!1sChina+Station!3m4!1s0x4cb4b512d208094b:0x3b04f5de4f3db75d!8m2!3d43.6366315!4d-72.2914522",,New Hampshire,Chinese restaurant,Chinese restaurant,1,3.9,0,,
1560,9546,How May Kitchen,"https://www.google.com/maps/place/How+May+Kitchen/@40.7682181,-72.9876231,14z/data=!4m8!1m2!2m1!1sHow+May+Kitchen!3m4!1s0x89e8490e5e06b0a3:0x9a901dcbeb801c55!8m2!3d40.7682181!4d-72.9876231",https://howmaykitchentogo.com/,New York,Chinese restaurant,Chinese restaurant,2,4.2,1,味中味,"https://www.google.com/maps/place/How+May+Kitchen/@40.7680586,-72.987525,3a,49.8y,333.5h,92.87t/data=!3m7!1e1!3m5!1siEpra9bI-7QZrrIXtW-9Xw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DiEpra9bI-7QZrrIXtW-9Xw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D335.09937%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m7!3m6!1s0x89e8490e5e06b0a3:0x9a901dcbeb801c55!2sHow+May+Kitchen!8m2!3d40.7682181!4d-72.9876231!16s%2Fg%2F1tdxx19m!3m6!1s0x89e8490e5e06b0a3:0x9a901dcbeb801c55!8m2!3d40.7682181!4d-72.9876231!10e5!16s%2Fg%2F1tdxx19m?entry=ttu"
1561,19563,Genghis Grill,"https://www.google.com/maps/place/Genghis+Grill/@30.1675088,-95.4611127,14z/data=!4m8!1m2!2m1!1sGenghis+Grill!3m4!1s0x864736c3fb6b2173:0xfdefc3afaad619b5!8m2!3d30.1675088!4d-95.4611127",https://locations.genghisgrill.com/tx/thewoodlands/genghis-grill-1020.html,Texas,Chinese restaurant,"Chinese restaurant, Asian restaurant, Bar & grill, Restaurant, Pan-Asian restaurant, South Asian restaurant, Vegan restaurant, Vegetarian restaurant",2,4.1,0,,
