,sample_id,national_id,English_Name,Chinese_Name,Personal_Name,Specialty,Positivity,Culture,Location,Ambiance,Pun_Creative,Romanized,Relationship
623,3574.0,4077.0,Golden Pavilion Restaurant,金亭,0,0,1,0,0,1,0,0,0
624,1350.0,32937.0,Panda To Go,熊猫,0,0,0,1,0,0,0,0,0
625,1835.0,2141.0,Canton Palace Chinese Restaurant,汉宫,0,0,0,0,1,1,0,0,0
626,3632.0,32950.0,Great Wall Chinese Restaurant,长城,0,0,0,1,1,0,0,0,0
627,2857.0,32342.0,China House Buffet,华楼,0,1,0,0,1,1,0,0,0
628,1444.0,30171.0,China Wok,明园,0,1,0,0,1,0,0,0,0
629,242.0,15615.0,China Cottage,龙凤,0,0,0,0,1,1,0,0,0
630,1449.0,25099.0,Golden Dragon Chinese Restaurant,金龙,0,0,1,1,1,0,0,0,0
631,3630.0,16269.0,Golden Palace Restaurant,金陵酒家,0,0,1,0,0,1,0,0,0
632,3370.0,22728.0,Long Xing Ji Juicy Dumpling,隆兴记无锡小笼包,0,1,0,0,0,0,0,1,0
633,3359.0,9263.0,King Wok,华隆,0,1,1,0,0,0,0,0,0
634,3724.0,31324.0,Darien Chop Suey,金城,0,1,0,0,0,0,0,0,0
635,1782.0,9848.0,88 China City,"
中国城",0,0,1,0,1,1,0,0,0
636,2782.0,10858.0,New Hong Kong Kitchen,香港,0,0,0,0,1,1,0,0,0
637,1973.0,5280.0,Spring Garden,恩来,0,0,0,0,0,1,0,0,0
638,2587.0,32189.0,Lulu Chinese Express,金满楼,1,0,0,0,1,0,0,0,0
639,1573.0,6588.0,Zhuang's Garden,庄园,1,0,0,0,0,1,0,0,0
640,1735.0,10750.0,CHINA WOK,华苑,0,1,0,0,1,0,0,0,0
641,622.0,30311.0,Golden Inn Restaurant,金华酒楼,0,0,1,0,0,1,0,0,0
642,130.0,13770.0,Golden Dragon II,金龙轩,0,0,1,1,0,0,0,0,0
643,3919.0,30206.0,Wei's Chinese Restaurant,韦,1,0,0,0,1,0,0,0,0
644,3888.0,31051.0,Hong Kong Chef Chinese,港龙,0,0,1,0,1,0,0,0,0
645,2383.0,4711.0,Gourmet House Asian Cuisine,福,0,0,1,0,1,1,0,0,0
646,2563.0,14219.0,Beijing On Grove,食,0,0,0,0,1,1,0,0,0
647,2276.0,18358.0,Sing Lay,胜利餐馆,0,0,0,0,0,0,0,1,0
648,1633.0,22050.0,Dumpling Inn & Shanghai Saloon,上海滩,0,1,0,0,1,1,0,0,0
649,553.0,29742.0,Hometown Szechuan,家乡四川,0,0,0,0,1,1,0,0,1
650,1647.0,5202.0,China House,香港,0,0,0,0,1,1,0,0,0
651,3107.0,19551.0,Dumpling King,元宝,0,1,1,0,0,0,0,0,0
652,1147.0,26953.0,Szechwan Palace Restaurant,天府,0,0,0,0,1,1,0,0,0
653,629.0,7249.0,Mandarin Garden,华园,0,0,0,0,1,1,0,0,0
654,3432.0,17537.0,Number 1 Chinese Food,第一家,0,0,1,0,1,0,0,0,0
655,2711.0,31032.0,No.1 Kitchen,小麦田,0,0,1,0,0,1,0,0,0
656,198.0,9975.0,Tengs Restaurant,邓,1,0,0,0,0,0,0,0,0
657,3653.0,32248.0,China House,美味,0,0,0,0,1,1,0,0,0
658,3514.0,27961.0,China Garden,郑记,0,0,0,0,1,1,0,0,0
659,1024.0,6688.0,New Great Wall,新长城,0,0,0,1,0,0,0,0,0
660,2481.0,5298.0,Imperial Palace Restaurant,皇宮,0,0,1,0,0,1,0,0,0
661,2471.0,21347.0,Imperial Palace,皇宫酒楼,0,0,1,0,0,1,0,0,0
662,1838.0,8441.0,China House,中国城,0,0,0,0,1,1,0,0,0
663,3087.0,11801.0,New Panda,新熊猫,0,0,0,1,0,0,0,0,0
664,2823.0,13028.0,China King,皇城,0,0,1,0,1,0,0,0,0
665,3581.0,6360.0,China Express,中城,0,0,0,0,1,0,0,0,0
666,1209.0,7956.0,No. 1,如意,0,0,1,0,0,0,0,0,0
667,3470.0,16123.0,Red Dragon Chinese Bistro,龙,0,0,0,1,1,1,0,0,0
668,2478.0,28811.0,Happy Kitchen,喜洋洋,0,0,1,0,0,1,0,0,0
669,3403.0,10294.0,King Garden,京城,0,0,1,0,0,1,0,0,0
670,436.0,31838.0,Panda House,熊猫,0,0,0,1,0,1,0,0,0
671,994.0,13289.0,China Gourmet,味中味,0,0,1,0,1,0,0,0,0
672,3459.0,23017.0,Golden Dragon Restaurant,龙酒家,0,0,1,1,0,0,0,0,0
673,2047.0,27955.0,China Dragon,龙城,0,0,0,1,1,0,0,0,0
674,1166.0,12407.0,China House,华城,0,0,0,0,1,1,0,0,0
675,3562.0,16360.0,Dragon Wall Restaurant,龙城,0,0,0,1,0,0,0,0,0
676,2495.0,16060.0,Shanghai Village Downtown,香园,0,0,0,0,1,1,0,0,0
677,3976.0,436.0,Hong Kong Chinese Restaurant,香港,0,0,0,0,1,0,0,0,0
678,2922.0,21546.0,Yue Huang Restaurant,"
粤煌",0,0,0,0,0,0,0,1,0
679,3687.0,12203.0,Empire King,帝王,0,0,1,0,0,0,0,0,0
680,1330.0,5201.0,North Hot Pot,北方火锅,0,1,0,0,1,0,0,0,0
681,3106.0,23719.0,Treasure Dragon,宝龙,0,0,1,1,0,0,0,0,0
682,2601.0,27327.0,K House,小葵家,0,0,0,0,0,1,0,0,0
683,3272.0,17825.0,China Queen Buffet,中华,0,1,1,0,0,0,0,0,0
684,3182.0,10838.0,Main Moon,明月,0,0,0,0,0,0,0,0,0
685,2197.0,7597.0,China Kitchen,明亮,0,0,0,0,1,1,0,0,0
686,3754.0,24884.0,E PLUS STUDIO Karaoke & Asian Bistro,煎饼胡同,0,0,0,0,1,1,0,0,0
687,613.0,23841.0,Little Sichuan Restaurant,福恩园,0,0,0,0,1,0,0,0,0
688,2440.0,31711.0,Dwight Chinese,中国星,1,0,0,0,1,0,0,0,0
689,2353.0,26109.0,Willow Garden,容园,0,0,0,0,0,1,0,0,0
690,2706.0,26544.0,Green Tea Garden,绿茶园,0,0,0,1,0,1,0,0,0
691,1129.0,6980.0,Golden China Buffet,龙祥,0,1,1,0,1,0,0,0,0
692,2572.0,1979.0,China Sea,东海,0,0,0,0,1,0,0,0,0
693,2919.0,27659.0,King Fong Chinese Restaurant,金丰,0,0,0,0,1,0,0,1,0
694,1287.0,14373.0,China Sea,东海,0,0,0,0,1,0,0,0,0
695,3170.0,666.0,King Garden,帝园,0,0,1,0,0,1,0,0,0
696,1333.0,5859.0,Super Garden,超园,0,0,1,0,0,1,0,0,0
697,561.0,27069.0,QQ Kitchen,QQ小吃,0,0,0,0,0,1,0,0,0
698,2000.0,29589.0,China Lily,百合,0,0,0,0,1,0,0,0,0
699,3822.0,9606.0,Chinatown Kitchen,中国城,0,0,0,0,1,1,0,0,0
700,3554.0,1922.0,China Express,兴隆,0,0,0,0,1,0,0,0,0
701,1145.0,26037.0,Mada-Sao,吞,0,0,0,0,0,0,0,1,0
702,444.0,25000.0,New China Restaurant,新中国,0,0,0,0,1,0,0,0,0
703,593.0,6745.0,Lucky Chinese & American Food Take Out,好运,0,0,1,0,1,0,0,0,0
704,621.0,5919.0,China Ichiban,一 级棒,0,0,0,0,1,0,0,1,0
705,1858.0,10086.0,M Star Cafe,明星茶餐厅,0,0,0,0,0,1,0,0,0
706,3128.0,5476.0,Spring Garden,阳春园,0,0,0,0,0,1,0,0,0
707,3319.0,14191.0,Hong Kong,香港,0,0,0,0,1,0,0,0,0
708,2946.0,25532.0,San Wok Express,三和,0,0,0,0,0,0,0,1,0
709,3832.0,5335.0,Lilac Blossom (Sky Meadow),紫丁香,0,0,1,0,0,0,0,0,0
710,982.0,5422.0,Chan's House,陈家搂,1,0,0,0,0,1,0,0,0
711,433.0,27107.0,Shihlin Fremont,士林,0,0,0,0,0,0,0,1,0
712,518.0,28218.0,New China,金国,0,0,0,0,1,0,0,0,0
713,1718.0,10912.0,Bund Dumpling House,富园小吃,0,1,0,0,0,1,0,0,0
714,3512.0,13911.0,Lee Lee's Hot Kitchen,利利小馆,1,0,0,0,0,1,0,0,0
715,2345.0,23120.0,Full Moon Mandarin Cuisine,富满美食,0,0,0,0,1,0,0,0,0
716,3550.0,12020.0,Mama Lee,一品香,1,0,0,0,0,1,0,0,1
717,866.0,33056.0,Oriental Garden,东方庭院,0,0,0,0,1,1,0,0,0
718,738.0,28313.0,Happy Dragon,成龙,0,0,1,1,0,0,0,0,0
719,535.0,12649.0,Szechuan Kitchen,川厨,0,0,0,0,1,1,0,0,0
720,3327.0,33213.0,Dragon Palace (Take out Only for Whole Day),龙宫,0,0,0,1,0,1,0,0,0
721,2461.0,20323.0,Hong Kong Chinese Restaurants,香港,0,0,0,0,1,0,0,0,0
722,1354.0,3226.0,Wok N Roll,长城,0,1,0,0,0,0,1,0,0
723,1140.0,22634.0,Noodle St,拉面街,0,1,0,0,0,1,0,0,0
724,3299.0,5184.0,Uncle Cheung's,张豪酒家,1,0,0,0,0,1,0,0,1
725,3768.0,2081.0,Shanghai Chinese Restaurant,上海,0,0,0,0,1,0,0,0,0
726,1678.0,8567.0,Great Wall,长城,0,0,0,1,0,0,0,0,0
727,1588.0,22011.0,Hui Tou Xiang,"
回头香",0,0,0,0,0,0,0,1,0
728,3935.0,14559.0,Cheng Du Chinese Restaurant,飘香成都,0,0,0,0,1,0,0,0,0
729,3072.0,19086.0,China Cafe,旺记,0,0,0,0,1,1,0,0,0
730,2224.0,18443.0,Jade Garden Chinese Cuisine,翠苑,0,0,1,0,1,1,0,0,0
731,2087.0,4256.0,China Kitchen Rest,鑫楼,0,0,0,0,1,1,0,0,0
732,3535.0,29470.0,Foo Yen,福,0,0,0,0,0,0,0,1,0
733,1737.0,27163.0,Far East sushi & Seafood,远东楼,0,1,0,0,1,0,0,0,0
734,1669.0,5444.0,Reren Lamen & Bar,"热人拉面
",0,1,0,0,0,1,0,1,0
735,1827.0,6233.0,China King,中皇,0,0,1,0,1,0,0,0,0
736,235.0,4682.0,Mu Lan Taiwanese Restaurant (Cambridge),木兰,0,0,0,1,1,0,0,0,0
737,1525.0,26836.0,Happy Garden Chinese Restaurant,乐园,0,0,1,0,1,1,0,0,0
738,2379.0,30502.0,Star Dragon,星龙,0,0,0,1,0,0,0,0,0
739,1892.0,19634.0,Nine Dragons,九龙,0,0,0,1,0,0,0,0,0
740,2717.0,26213.0,The Soup,"靓汤源
",0,1,0,0,0,0,0,0,0
741,912.0,17652.0,Hunan Chinese Amory,湖南,0,0,0,0,1,0,0,0,0
742,1610.0,30859.0,Giant Panda Chinese Restaurant,大熊猫,0,0,0,1,1,0,0,0,0
743,1116.0,31855.0,Golden Dragon Chinese Restaurant,金龙,0,0,1,1,1,0,0,0,0
744,2557.0,2434.0,China Delight,大中华烩餐,0,0,1,0,1,0,0,0,0
745,475.0,14897.0,Min's China City,中园,1,0,0,0,1,1,0,0,0
746,345.0,9810.0,New Yan Chun Kitchen Inc,春园,0,0,0,0,0,1,0,1,0
747,2243.0,25567.0,Sizzling Pot King,"香锅大王
",0,1,1,0,0,0,0,0,0
748,1177.0,13331.0,Dragon Villa,龙楼酒家,0,0,0,1,0,1,0,0,0
749,1149.0,9842.0,Wah Sang,华盛,0,0,0,0,0,0,0,1,0
750,3620.0,30382.0,New China Chinese Cuisine,新中国,0,0,0,0,1,0,0,0,0
751,3767.0,22632.0,Yi Mei,义美,0,0,0,0,0,0,0,1,0
752,821.0,17737.0,China Fun,中国,0,0,1,0,1,0,0,0,0
753,2262.0,8888.0,Golden Dragon,金龙,0,0,1,1,0,0,0,0,0
754,1202.0,17927.0,Trey Yuen Cuisine Of China,翠苑,0,0,0,0,1,0,0,1,0
755,2085.0,27870.0,Imperial Garden Restaurant,龙居,0,0,1,0,0,1,0,0,0
756,571.0,24522.0,Kowloon Kitchen,九龙,0,0,0,0,1,1,0,0,0
757,273.0,17517.0,Dragon City,龙城,0,0,0,1,0,1,0,0,0
758,2120.0,11744.0,Dim Sum Chinese Fast Food,点心,0,1,0,0,1,0,0,0,0
759,3300.0,25473.0,Chef Zhao Bistro,老赵川菜,1,0,1,0,0,1,0,0,0
760,8.0,27260.0,Taiwan Popcorn Chicken,台湾盐酥鸡,0,1,0,0,1,0,0,0,0
761,876.0,24503.0,China Garden Restaurant,嘉裕,0,0,0,0,1,1,0,0,0
762,2696.0,21469.0,No 1 Chinese BBQ,第一家,0,1,1,0,1,0,0,0,0
763,2963.0,9920.0,New Lake Pavilion,"新东云阁
",0,0,0,0,0,1,0,0,0
764,2893.0,21389.0,Jai Yun,佳园餐厅,0,0,0,0,0,0,0,1,0
765,381.0,31293.0,Shang Noodle & Chinese La Grange,尚面,0,1,0,0,1,0,0,1,0
766,2679.0,5430.0,Shuen Lee,"华丰
",0,0,0,0,0,0,0,1,0
767,1983.0,21527.0,Heng Fat,兴发,0,0,0,0,0,0,0,1,0
768,51.0,24456.0,Fire Wok Express,大快活,0,1,0,0,0,0,1,0,0
769,19.0,30817.0,Great Wall Restaurant,长城,0,0,0,1,0,0,0,0,0
770,1951.0,21313.0,Shanghai | Chinese Restaurant,上海小馆,0,0,0,0,1,0,0,0,0
771,3061.0,29103.0,Golden Harbor Grill,金色港湾,0,1,1,0,0,1,0,0,0
772,324.0,3896.0,Amore Eats,阿莫1店,0,0,0,0,0,1,1,0,0
773,125.0,5263.0,China Max,极品,0,0,1,0,1,0,0,0,0
774,3458.0,19721.0,Wong's Express,旺市,1,0,0,0,0,0,0,0,0
775,1684.0,8971.0,Tung Tin Chinese Restaurant,洞庭,0,0,0,0,1,0,0,1,0
776,3652.0,29672.0,China House,开城,0,0,0,0,1,1,0,0,0
777,3099.0,33089.0,China Chinese Restaurant,华城,0,0,0,0,1,0,0,0,0
778,859.0,25763.0,Quality Taste Pot,品味,0,1,1,0,0,0,0,0,0
779,3278.0,30549.0,Xin Xin,新兴,0,0,0,0,0,0,0,1,0
780,2139.0,13302.0,Sister's Chinese Restaurant,凤冈,0,0,0,0,1,1,0,0,1
781,3315.0,17989.0,Golden Phoenix,金凤,0,0,1,1,0,0,0,0,0
782,1278.0,5539.0,Taste of China,美味宫,0,0,0,0,1,0,0,0,0
783,2299.0,17736.0,China Garden,华园,0,0,0,0,1,1,0,0,0
784,3483.0,5246.0,Man Yee,万宜,0,0,0,0,0,0,0,1,0
785,882.0,26357.0,Cachanilla Chinese Restaurant,华庭海鲜馆,0,0,0,0,1,0,0,0,0
786,3494.0,29882.0,Bamboo Village Chinese Cafe,竹村,0,0,0,1,1,1,0,0,0
787,321.0,141.0,Imperial Wok,金城,0,1,1,0,0,0,0,0,0
788,3468.0,18592.0,"Great Wall Buffet(Dine in or order by menus,and to go)",长城,0,1,0,1,0,0,0,0,0
789,1500.0,675.0,Empire,之味馆,0,0,1,0,0,0,0,0,0
790,979.0,7164.0,Formosa,川味,0,0,0,0,1,0,0,0,0
791,226.0,1111.0,Li's Garden Chinese Restaurant,恒久,1,0,0,0,1,1,0,0,0
792,3556.0,3724.0,China Garden Restaurant,龙园,0,0,0,0,1,1,0,0,0
793,2030.0,13253.0,Golden China Restaurant,金华,0,0,1,0,1,0,0,0,0
794,3168.0,1715.0,C C Chinese Cooking,金城,0,0,0,0,1,0,0,0,0
795,3960.0,3249.0,Canton Cooks,美食轩,0,0,0,0,1,0,0,0,0
796,3683.0,18126.0,Yellow River Restaurant,何处觅小馆,0,0,0,1,0,0,0,0,0
797,1917.0,15749.0,Dragon Wall Restaurant,"
龙城",0,0,0,1,0,0,0,0,0
798,3810.0,30804.0,King's Wok Chinese Restaurant,天厨,0,1,1,0,1,0,0,0,0
799,24.0,21142.0,888 Bistro,大四川,0,0,1,0,0,1,0,0,0
800,2691.0,14161.0,Guangdong Taste,粤港澳,0,0,0,0,1,0,0,0,0
801,2552.0,11093.0,Rong Cheng House,朵颐食府,0,0,0,0,0,1,0,1,0
802,76.0,13728.0,China Dragon,兴龙,0,0,0,1,1,0,0,0,0
803,3830.0,679.0,EVER GREEN,长青,0,0,1,0,0,0,0,0,0
804,3503.0,12580.0,Panda Chinese Restaurant,辉煌,0,0,0,1,1,0,0,0,0
805,2690.0,13694.0,Yummy Cuisine,美味,0,0,1,0,0,0,0,0,0
806,62.0,10661.0,New Century,新世纪,0,0,0,0,0,0,0,0,0
807,171.0,3.0,Shanghai Gourmet,溢香邨,0,0,1,0,1,0,0,0,0
808,3626.0,30807.0,Imperial Garden | Chinese Restaurant,福临门,0,0,1,0,1,1,0,0,0
809,2567.0,10078.0,AweSum DimSum,一盅两件,0,1,0,0,0,0,1,0,0
810,2959.0,25531.0,V Garden,"顺利得饮食世界
",0,0,0,0,0,1,0,0,0
811,4002.0,31781.0,888 Bistro,川味,0,0,1,0,0,1,0,0,0
812,2809.0,32343.0,China King,中原,0,0,1,0,1,0,0,0,0
813,2598.0,10032.0,New York Canton Lounge,味悦轩,0,0,0,0,1,1,0,0,0
814,3447.0,18093.0,Hong Kong Chinese Restaurant,香港,0,0,0,0,1,0,0,0,0
815,3360.0,2367.0,Chinese Kitchen,食,0,0,0,0,1,1,0,0,0
816,3509.0,19456.0,New Mosa Asian Bistro .XiongFa Mosa LLC,亚,0,0,0,0,1,1,0,0,0
817,320.0,6639.0,Chan's Tea House,翠华,1,1,0,0,0,1,0,0,0
818,765.0,21514.0,Cheung Sheng Chinese Restaurant,长胜,0,0,0,0,1,0,0,1,0
819,554.0,30714.0,Panda Garden Buffet,熊猫园,0,1,0,1,0,1,0,0,0
820,239.0,3417.0,Happy Garden,囍囍,0,0,1,0,0,1,0,0,0
821,2756.0,30896.0,King Buffet,皇厨,0,1,1,0,0,0,0,0,0
822,1486.0,22929.0,Tea Leaf 2,秘苑,0,0,0,1,0,0,0,0,0
823,3267.0,33074.0,Grand Wok," 厚福
",0,1,1,0,0,0,0,0,0
824,654.0,13375.0,Best Eastern Restaurant,华东,0,0,1,0,1,0,0,0,0
825,2006.0,32808.0,Joy Garden,聚城,0,0,1,0,0,1,0,0,0
826,2533.0,638.0,China King,嘉辉,0,0,1,0,1,0,0,0,0
827,2322.0,7272.0,88 No.1 Chinese Kitchen,寿,0,0,1,0,1,1,0,0,0
828,1490.0,7857.0,Wah Sing II Chinese Restaurant,华星,0,0,0,0,1,0,0,1,0
829,1549.0,11493.0,Feng's Garden,聚丰园,1,0,0,0,0,1,0,0,0
830,2750.0,23714.0,Hong Kong Express,香港,0,0,0,0,1,0,0,0,0
831,1273.0,10065.0,Dunhuang,敦皇,0,0,0,0,0,0,0,1,0
832,3109.0,17495.0,Egg Roll House,春卷楼,0,1,0,0,0,1,0,0,0
833,3279.0,8634.0,Lin's Garden,林园,1,0,0,0,0,1,0,0,0
834,3142.0,18533.0,China Express,鸿发,0,0,0,0,1,0,0,0,0
835,2468.0,7495.0,China Star,中国城,0,0,0,0,1,0,0,0,0
836,576.0,9331.0,China Gourmet,华厨,0,0,1,0,1,0,0,0,0
837,2719.0,7078.0,Great Taste Chinese & American Food,好味,0,0,1,0,1,0,0,0,0
838,627.0,5458.0,Peking Garden Chinese Restaurant,北京园,0,0,0,0,1,1,0,0,0
839,2223.0,9686.0,Famous Sichuan,川外川,0,0,1,0,1,0,0,0,0
840,205.0,22982.0,Panda House,熊猫,0,0,0,1,0,1,0,0,0
841,2205.0,9903.0,Panda Asian Cuisine,熊猫,0,0,0,1,1,0,0,0,0
842,2242.0,31884.0,SZECHUAN TASTE CHAMPAIGN LLC,"功夫食坊
",0,0,0,0,1,0,0,0,0
843,2779.0,15264.0,China Kitchen,好味,0,0,0,0,1,1,0,0,0
844,2905.0,7070.0,China Taste,"
中国味",0,0,0,0,1,0,0,0,0
845,2984.0,9896.0,Golden Express Chinese Kitchen,金隆,0,0,1,0,1,1,0,0,0
846,2603.0,24750.0,Ming's Chinese Restaurant,明园,1,0,0,0,1,0,0,0,0
847,2098.0,25940.0,Four Seasons Gourmet Chinese Restaurant,四季美食,0,0,1,0,1,0,0,0,0
848,1452.0,31002.0,Ho Ho Chinese Kitchen,好好,0,0,0,0,1,1,0,1,0
849,3618.0,32062.0,New China Pearl,中国珍珠,0,0,1,0,1,0,0,0,0
850,258.0,7343.0,LI LAI chinese restaurant,利来,0,0,0,0,1,0,0,1,0
851,3124.0,28452.0,Lucky China,鸿运,0,0,1,0,1,0,0,0,0
852,3040.0,23430.0,Chopsticks House,屋,0,0,0,1,0,1,0,0,0
853,3834.0,21662.0,Chef King,相聚欢,0,0,1,0,0,0,0,0,0
854,3804.0,6699.0,Jade Garden,翠园,0,0,1,0,0,1,0,0,0
855,3156.0,11376.0,Hing Hung Kitchen,兴鸿,0,0,0,0,0,1,0,1,0
856,84.0,27277.0,Little Sichuan Restaurant,福恩园,0,0,0,0,1,0,0,0,0
857,2218.0,14563.0,Hunan Kitchen,湘湖饭店,0,0,0,0,1,1,0,0,0
858,232.0,6227.0,Bamboo Gardens,竹园,0,0,0,1,0,1,0,0,0
859,851.0,24969.0,Kunia Chinese Restaurant,冠利酒家,0,0,0,0,1,0,0,0,0
860,228.0,23754.0,Kuang's Kitchen,邝氏,1,0,0,0,0,1,0,0,0
861,15.0,3741.0,Golden Bowl,怡景,0,0,1,0,0,0,0,0,0
862,1440.0,18789.0,Asian Express,辉煌,0,0,0,0,1,0,0,0,0
863,3471.0,11453.0,Spiceville,香村一品,0,0,0,0,0,0,1,0,0
864,1766.0,8513.0,Liu's Kitchen,刘家园,1,0,0,0,0,1,0,0,0
865,1433.0,14983.0,Food Express Chinese Restaurant,先为食,0,0,0,0,1,0,0,0,0
866,2804.0,3402.0,Lotus Blossom,荷花,0,0,1,1,0,0,0,0,0
867,3335.0,15267.0,New Hong Kong Restaurant,新香港,0,0,0,0,1,0,0,0,0
868,739.0,29386.0,Lotus Palace Restaurant,莲花阁,0,0,0,1,0,1,0,0,0
869,645.0,15271.0,Happy Chinese Restaurant,康乐园,0,0,1,0,1,0,0,0,0
870,3833.0,22817.0,Best Taste Chinese and Sushi Restaurant,美味居,0,0,1,0,1,0,0,0,0
871,3520.0,18608.0,Panda Cuisine,蓉园,0,0,0,1,0,0,0,0,0
872,2938.0,3777.0,HOT POT CITY,"山城火锅
",0,1,0,0,0,1,0,0,0
873,1770.0,22917.0,Northern China Restaurant,红宝石,0,0,0,0,1,0,0,0,0
874,971.0,22691.0,Shanghai Yau Fat Restaurant,有发上海饭店,0,0,0,0,1,0,0,1,0
875,2666.0,26588.0,Old Pier Hong Kong BBQ,"老码头自助火锅
",0,1,0,0,1,0,0,0,0
876,1777.0,6155.0,New China King Asian Bistro,皇帝,0,0,1,0,1,1,0,0,0
877,2497.0,4313.0,Beijing House Restaurant,"
北京楼",0,0,0,0,1,1,0,0,0
878,1899.0,32918.0,Hong Kong Chinese Restaurant,香港,0,0,0,0,1,0,0,0,0
879,3677.0,19244.0,Tangs Express 88,唐,1,0,1,0,0,0,0,0,0
880,2895.0,25998.0,OK Noodle,西北拉面,0,1,0,0,0,0,0,0,0
881,3390.0,577.0,China Dragon,国龙,0,0,0,1,1,0,0,0,0
882,699.0,8743.0,Great Wall Restaurant,长城,0,0,0,1,0,0,0,0,0
883,691.0,23859.0,Chef Wu's,欢喜楼,1,0,1,0,0,0,0,0,0
884,2148.0,11003.0,China Garden,中国园,0,0,0,0,1,1,0,0,0
885,327.0,2810.0,Three Color Asian Kitchen,腾飞阁,0,0,0,0,1,1,0,0,0
886,3803.0,29427.0,Chopstick Inn,筷子楼,0,0,0,1,0,1,0,0,0
887,1152.0,4828.0,Lucky Corner,旺角,0,0,1,0,0,1,0,0,0
888,1883.0,11687.0,Chengs Oriental Express,"
邓家源南北风味",1,0,0,0,1,0,0,0,0
889,1226.0,13606.0,Empire Restaurant,帝国,0,0,1,0,0,0,0,0,0
890,3942.0,12473.0,Great China,中华,0,0,1,0,1,0,0,0,0
891,119.0,636.0,New Crownery Chinese Restaurant | Party Room/Catering,帝国,0,0,1,0,1,0,0,0,0
892,3454.0,20168.0,Yummy Street,敦煌食街,0,0,1,0,0,1,0,0,0
893,372.0,25872.0,Fortune Garden Chinese Restaurant,福满楼,0,0,1,0,1,1,0,0,0
894,2851.0,27367.0,Lucky Wok,华园,0,1,1,0,0,0,0,0,0
895,3054.0,30831.0,Shanghai Garden Chinese Restaurant,上海园,0,0,0,0,1,1,0,0,0
896,2277.0,8205.0,China King Restaurant,闽阁,0,0,1,0,1,0,0,0,0
897,3973.0,22488.0,Nice Day Chinese Seafood Restaurant,喜洋洋海鲜酒楼,0,1,1,0,1,0,0,0,0
898,3718.0,11887.0,Sunny Wok,升辉,0,1,1,0,0,0,0,0,0
899,396.0,22724.0,WangJia Restaurant,王家,0,0,0,0,0,0,0,1,0
900,960.0,28474.0,Uncle Chen's Hot Wok,川王,1,1,0,0,0,1,0,0,1
901,3039.0,26449.0,Triple 8 China Bar & Grill,发,0,1,1,0,1,0,0,0,0
902,1614.0,10324.0,Wild Ginger,山姜,0,0,0,0,0,0,0,0,0
903,2736.0,13433.0,Great Taste Chinese Restaurant,味中味,0,0,1,0,1,0,0,0,0
904,531.0,32702.0,Koi,大渔,0,0,0,1,0,0,0,0,0
905,2426.0,30883.0,Hong Kong,香港酒家,0,0,0,0,1,0,0,0,0
906,3763.0,26977.0,Z-One Kitchen,岐山肉夹馍,0,0,0,0,0,1,0,0,0
907,1268.0,221.0,King Wah Chinese Restaurant,琼华,0,0,0,0,1,0,0,1,0
908,2622.0,16291.0,Fong's Cafe,邝氏,1,0,0,0,0,1,0,0,0
909,2653.0,6998.0,Hing Wong,"
兴旺",0,0,0,0,0,0,0,1,0
910,2317.0,13418.0,Bamboo Garden Chinese Restaurant,竹园,0,0,0,1,1,1,0,0,0
911,229.0,32001.0,China Bowl,中华楼,0,0,0,0,1,0,0,0,0
912,756.0,29634.0,Dengs Garden,邓家园,1,0,0,0,0,1,0,0,0
913,2424.0,4683.0,Food Wall Chinese Restaurant,福城,0,0,0,0,1,0,0,0,0
914,2333.0,31785.0,Asian Bistro,雅轩,0,0,0,0,1,1,0,0,0
915,525.0,5232.0,Golden Koi,金锦鲤,0,0,1,1,0,0,0,0,0
916,717.0,14918.0,Shang Artisan Noodle,上面,0,1,1,0,0,0,0,1,0
917,3540.0,5688.0,Sang Kee Peking Duck House,生记烧腊,0,1,0,0,1,0,0,1,0
918,3090.0,28484.0,China House,旺村轩,0,0,0,0,1,1,0,0,0
919,2701.0,12223.0,El Pabellon De Oro,金阁,0,0,1,0,0,1,0,0,0
920,2020.0,21739.0,Candlelight Restaurant and Lounge,烛光,0,0,0,0,0,1,0,0,0
921,2003.0,28788.0,China 1,天香楼,0,0,0,0,1,0,0,0,0
922,3721.0,24450.0,Bamboo Panda,圆明园,0,0,0,1,0,0,0,0,0
923,3528.0,18165.0,Royal China Restaurant,中国楼,0,0,1,0,1,0,0,0,0
924,3610.0,8826.0,ShangShi,尚食,0,0,0,0,0,0,0,1,0
925,3608.0,7041.0,AH Topper Chinese & American Food,阿滔,0,0,1,0,1,0,0,0,0
926,547.0,16259.0,Hunan Chinese Restaurant,湖南,0,0,0,0,1,0,0,0,0
927,409.0,17884.0,Xing Wang,兴旺,0,0,0,0,0,0,0,1,0
928,930.0,297.0,China Gourmet,大三元,0,0,1,0,1,0,0,0,0
929,1054.0,20430.0,DFW China Town,达福中国城,0,0,0,0,1,1,0,1,0
930,922.0,7368.0,WIN WAH,云华楼,0,0,0,0,0,0,0,1,0
931,1666.0,14262.0,Tops China Restaurant,第一,0,0,1,0,1,0,0,0,0
932,3867.0,17926.0,Young's Fortune Restaurant,杨家福,1,0,1,0,0,0,0,0,0
933,524.0,30259.0,CHEF CHU'S,喜福局,1,0,1,0,0,0,0,0,0
934,2417.0,32013.0,Twin Dragons,龙,0,0,0,1,0,0,0,0,0
